Timestamp(ms),Current(uA),D0-D7
37629,53433.754,11111111
37630,53483.078,11111111
37631,53422.371,11111111
37632,53489.820,11111111
37633,53425.422,11111111
37634,53758.699,11111111
37635,53639.586,11111111
37636,53522.910,11111111
37637,53856.090,11111111
37638,53362.086,11111111
37639,53722.320,11111111
37640,53566.488,11111111
37641,53691.789,11111111
37642,54129.746,11111111
37643,53727.387,11111111
37644,53771.133,11111111
37645,53396.859,11111111
37646,53557.688,11111111
37647,53633.031,11111111
37648,53510.160,11111111
37649,53746.363,11111111
37650,53413.098,11111111
37651,53753.246,11111111
37652,53555.453,11111111
37653,53284.055,11111111
37654,53652.078,11111111
37655,53340.277,11111111
37656,53266.715,11111111
37657,53335.676,11111111
37658,53313.555,11111111
37659,54015.332,11111111
37660,53622.258,11111111
37661,53569.051,11111111
37662,53537.414,11111111
37663,53583.723,11111111
37664,53857.348,11111111
37665,53349.500,11111111
37666,53530.367,11111111
37667,53709.078,11111111
37668,53613.695,11111111
37669,53857.477,11111111
37670,53324.781,11111111
37671,53390.535,11111111
37672,53403.871,11111111
37673,53336.688,11111111
37674,53644.156,11111111
37675,53203.457,11111111
37676,53378.160,11111111
37677,53731.758,11111111
37678,53471.918,11111111
37679,53535.699,11111111
37680,53097.695,11111111
37681,53107.148,11111111
37682,53222.160,11111111
37683,53199.035,11111111
37684,53400.750,11111111
37685,53564.137,11111111
37686,53414.215,11111111
37687,53585.902,11111111
37688,53264.156,11111111
37689,53444.668,11111111
37690,53141.000,11111111
37691,53170.023,11111111
37692,53274.691,11111111
37693,53023.816,11111111
37694,53439.770,11111111
37695,53276.336,11111111
37696,53093.078,11111111
37697,53270.422,11111111
37698,53253.297,11111111
37699,53380.457,11111111
37700,53056.477,11111111
37701,53324.184,11111111
37702,53657.531,11111111
37703,53415.313,11111111
37704,53716.078,11111111
37705,53372.891,11111111
37706,53664.355,11111111
37707,53916.117,11111111
37708,53281.258,11111111
37709,53670.637,11111111
37710,53507.469,11111111
37711,53891.008,11111111
37712,53757.082,11111111
37713,53312.527,11111111
37714,53545.004,11111111
37715,53221.965,11111111
37716,53500.406,11111111
37717,53417.746,11111111
37718,53080.996,11111111
37719,53451.527,11111111
37720,53147.113,11111111
37721,53338.934,11111111
37722,53148.059,11111111
37723,53138.770,11111111
37724,53349.961,11111111
37725,53180.016,11111111
37726,53333.047,11111111
37727,53549.383,11111111
37728,53521.602,11111111
37729,53550.801,11111111
37730,53429.078,11111111
37731,53459.617,11111111
37732,53549.973,11111111
37733,53491.379,11111111
37734,53741.707,11111111
37735,53411.895,11111111
37736,53671.043,11111111
37737,53761.219,11111111
37738,53499.539,11111111
37739,53584.070,11111111
37740,53425.602,11111111
37741,53336.859,11111111
37742,53283.844,11111111
37743,53193.465,11111111
37744,53426.504,11111111
37745,53482.797,11111111
37746,53471.137,11111111
37747,53275.586,11111111
37748,53183.293,11111111
37749,53379.672,11111111
37750,53149.977,11111111
37751,53388.352,11111111
37752,53584.816,11111111
37753,53229.945,11111111
37754,54294.742,11111111
37755,62463.551,11111111
37756,87084.406,11111111
37757,89366.805,11111111
37758,85135.070,11111111
37759,69464.094,11111111
37760,62503.953,11111111
37761,57136.133,11111111
37762,55229.594,11111111
37763,54189.738,11111111
37764,53923.770,11111111
37765,53466.008,11111111
37766,53791.148,11111111
37767,53735.320,11111111
37768,53529.633,11111111
37769,53671.664,11111111
37770,53349.867,11111111
37771,53917.391,11111111
37772,53854.934,11111111
37773,53402.125,11111111
37774,53679.703,11111111
37775,53564.352,11111111
37776,53827.969,11111111
37777,53643.848,11111111
37778,53395.754,11111111
37779,53855.730,11111111
37780,53586.109,11111111
37781,53796.070,11111111
37782,53682.563,11111111
37783,53408.586,11111111
37784,53763.457,11111111
37785,53822.555,11111111
37786,53962.965,11111111
37787,53770.668,11111111
37788,54088.230,11111111
37789,53894.141,11111111
37790,53565.066,11111111
37791,53683.918,11111111
37792,53518.215,11111111
37793,53355.582,11111111
37794,53525.242,11111111
37795,53369.777,11111111
37796,53934.797,11111111
37797,53984.879,11111111
37798,53534.969,11111111
37799,53572.508,11111111
37800,53551.535,11111111
37801,53642.668,11111111
37802,53509.668,11111111
37803,53530.133,11111111
37804,53782.660,11111111
37805,53624.574,11111111
37806,53743.727,11111111
37807,53732.766,11111111
37808,53384.035,11111111
37809,53599.836,11111111
37810,53245.410,11111111
37811,53563.129,11111111
37812,53430.180,11111111
37813,53236.684,11111111
37814,53741.734,11111111
37815,53303.055,11111111
37816,53410.391,11111111
37817,53535.398,11111111
37818,53477.301,11111111
37819,53799.324,11111111
37820,53564.500,11111111
37821,53873.016,11111111
37822,53891.824,11111111
37823,53777.293,11111111
37824,54079.301,11111111
37825,53437.258,11111111
37826,53901.289,11111111
37827,53804.652,11111111
37828,53622.559,11111111
37829,53725.883,11111111
37830,53363.582,11111111
37831,53879.965,11111111
37832,53803.066,11111111
37833,53533.043,11111111
37834,53538.484,11111111
37835,53401.438,11111111
37836,53674.758,11111111
37837,53534.328,11111111
37838,53543.754,11111111
37839,53907.547,11111111
37840,53688.754,11111111
37841,53909.141,11111111
37842,53757.191,11111111
37843,53519.613,11111111
37844,53659.754,11111111
37845,53235.250,11111111
37846,53441.992,11111111
37847,53625.563,11111111
37848,53864.676,11111111
37849,53761.461,11111111
37850,53559.359,11111111
37851,53809.566,11111111
37852,53703.484,11111111
37853,53483.445,11111111
37854,53697.727,11111111
37855,53322.516,11111111
37856,53753.926,11111111
37857,53861.008,11111111
37858,53445.273,11111111
37859,53826.246,11111111
37860,53576.449,11111111
37861,53829.863,11111111
37862,53668.363,11111111
37863,53497.035,11111111
37864,53595.246,11111111
37865,53682.055,11111111
37866,53690.465,11111111
37867,53479.637,11111111
37868,53492.652,11111111
37869,53539.945,11111111
37870,53134.043,11111111
37871,53498.297,11111111
37872,53558.191,11111111
37873,53399.328,11111111
37874,53603.859,11111111
37875,53270.441,11111111
37876,53652.066,11111111
37877,53676.664,11111111
37878,53446.008,11111111
37879,53808.379,11111111
37880,53274.098,11111111
37881,53581.270,11111111
37882,53936.922,11111111
37883,53484.117,11111111
37884,53683.770,11111111
37885,53379.027,11111111
37886,53838.992,11111111
37887,53485.691,11111111
37888,53187.801,11111111
37889,53420.324,11111111
37890,53215.887,11111111
37891,53798.973,11111111
37892,53561.484,11111111
37893,53305.219,11111111
37894,53239.246,11111111
37895,53083.121,11111111
37896,53517.664,11111111
37897,53434.449,11111111
37898,53443.035,11111111
37899,53622.691,11111111
37900,53649.336,11111111
37901,53680.883,11111111
37902,53400.383,11111111
37903,53220.250,11111111
37904,53420.809,11111111
37905,53084.594,11111111
37906,53454.109,11111111
37907,53459.285,11111111
37908,53499.027,11111111
37909,53609.734,11111111
37910,53614.621,11111111
37911,53652.105,11111111
37912,53410.719,11111111
37913,53176.824,11111111
37914,53324.434,11111111
37915,53338.070,11111111
37916,53508.113,11111111
37917,53955.250,11111111
37918,53500.656,11111111
37919,53534.133,11111111
37920,53413.344,11111111
37921,53530.969,11111111
37922,53540.746,11111111
37923,53130.805,11111111
37924,53486.910,11111111
37925,53368.383,11111111
37926,53527.902,11111111
37927,53414.484,11111111
37928,53166.223,11111111
37929,53502.922,11111111
37930,53198.488,11111111
37931,53554.328,11111111
37932,53505.480,11111111
37933,53434.230,11111111
37934,54518.121,11111111
37935,57622.023,11111111
37936,70236.586,11111111
37937,71377.891,11111111
37938,63327.391,11111111
37939,57215.762,11111111
37940,54709.551,11111111
37941,54238.195,11111111
37942,53879.574,11111111
37943,53695.445,11111111
37944,53719.906,11111111
37945,53351.766,11111111
37946,53732.219,11111111
37947,53750.582,11111111
37948,53452.914,11111111
37949,53574.863,11111111
37950,53397.137,11111111
37951,54050.582,11111111
37952,53731.063,11111111
37953,53392.797,11111111
37954,53506.684,11111111
37955,53377.934,11111111
37956,54098.664,11111111
37957,58578.426,11111111
37958,74459.813,11111111
37959,92054.664,11111111
37960,83004.203,11111111
37961,76130.406,11111111
37962,71290.633,11111111
37963,69110.742,11111111
37964,68591.984,11111111
37965,72406.539,11111111
37966,70886.313,11111111
37967,64143.145,11111111
37968,58927.086,11111111
37969,55523.277,11111111
37970,54023.547,11111111
37971,53744.840,11111111
37972,53426.000,11111111
37973,53541.449,11111111
37974,55713.836,11111111
37975,66251.313,11111111
37976,75084.922,11111111
37977,67409.164,11111111
37978,58806.688,11111111
37979,55249.719,11111111
37980,53819.414,11111111
37981,53747.980,11111111
37982,53549.738,11111111
37983,53380.523,11111111
37984,53392.824,11111111
37985,53369.840,11111111
37986,53707.980,11111111
37987,53541.820,11111111
37988,53495.199,11111111
37989,53560.504,11111111
37990,53169.270,11111111
37991,53517.539,11111111
37992,53359.832,11111111
37993,53379.715,11111111
37994,53829.176,11111111
37995,53349.871,11111111
37996,53402.000,11111111
37997,53445.613,11111111
37998,53278.934,11111111
37999,53510.324,11111111
38000,53127.406,11111111
38001,53449.719,11111111
38002,53572.625,11111111
38003,53697.598,11111111
38004,53437.645,11111111
38005,53265.871,11111111
38006,53403.594,11111111
38007,53497.281,11111111
38008,53294.309,11111111
38009,53323.457,11111111
38010,53063.383,11111111
38011,53691.004,11111111
38012,53273.840,11111111
38013,53213.402,11111111
38014,53447.801,11111111
38015,53238.984,11111111
38016,53270.066,11111111
38017,53508.547,11111111
38018,53330.941,11111111
38019,53628.438,11111111
38020,53519.359,11111111
38021,53624.566,11111111
38022,53464.180,11111111
38023,53445.953,11111111
38024,53386.844,11111111
38025,53252.047,11111111
38026,53541.688,11111111
38027,53451.941,11111111
38028,53831.887,11111111
38029,53595.633,11111111
38030,53397.453,11111111
38031,53578.488,11111111
38032,53448.000,11111111
38033,53484.203,11111111
38034,53417.859,11111111
38035,52962.137,11111111
38036,53262.918,11111111
38037,53318.398,11111111
38038,53128.039,11111111
38039,53332.762,11111111
38040,53156.328,11111111
38041,53310.391,11111111
38042,53173.504,11111111
38043,53203.848,11111111
38044,53099.289,11111111
38045,53222.840,11111111
38046,53558.430,11111111
38047,53581.703,11111111
38048,53541.285,11111111
38049,53290.391,11111111
38050,53003.832,11111111
38051,53375.793,11111111
38052,53399.016,11111111
38053,53344.227,11111111
38054,53810.520,11111111
38055,53313.531,11111111
38056,53728.770,11111111
38057,53638.820,11111111
38058,53447.727,11111111
38059,53505.684,11111111
38060,53317.832,11111111
38061,53305.813,11111111
38062,53298.773,11111111
38063,53225.914,11111111
38064,53536.844,11111111
38065,53131.496,11111111
38066,53176.078,11111111
38067,53434.641,11111111
38068,53359.840,11111111
38069,53409.633,11111111
38070,53094.031,11111111
38071,53498.586,11111111
38072,53556.219,11111111
38073,53523.391,11111111
38074,53436.098,11111111
38075,53062.258,11111111
38076,53192.180,11111111
38077,53086.293,11111111
38078,53434.250,11111111
38079,53600.016,11111111
38080,53304.840,11111111
38081,53649.590,11111111
38082,53376.582,11111111
38083,53372.777,11111111
38084,53457.547,11111111
38085,53269.387,11111111
38086,53444.539,11111111
38087,53435.957,11111111
38088,53472.410,11111111
38089,53598.898,11111111
38090,53260.195,11111111
38091,53586.516,11111111
38092,53580.602,11111111
38093,53413.031,11111111
38094,53217.480,11111111
38095,53154.211,11111111
38096,53195.883,11111111
38097,53640.051,11111111
38098,53676.797,11111111
38099,53379.156,11111111
38100,52846.109,11111111
38101,53364.664,11111111
38102,53280.359,11111111
38103,53359.793,11111111
38104,53159.832,11111111
38105,53054.375,11111111
38106,53592.430,11111111
38107,53246.254,11111111
38108,53233.176,11111111
38109,53407.324,11111111
38110,53155.242,11111111
38111,53271.531,11111111
38112,53367.348,11111111
38113,53286.102,11111111
38114,53486.500,11111111
38115,53102.645,11111111
38116,53513.262,11111111
38117,53661.301,11111111
38118,53487.781,11111111
38119,53455.098,11111111
38120,53147.297,11111111
38121,53444.336,11111111
38122,53550.828,11111111
38123,53654.645,11111111
38124,53482.758,11111111
38125,53066.316,11111111
38126,53486.047,11111111
38127,53360.477,11111111
38128,53495.816,11111111
38129,53377.707,11111111
38130,53237.152,11111111
38131,53988.004,11111111
38132,53688.938,11111111
38133,53376.301,11111111
38134,53439.309,11111111
38135,53096.125,11111111
38136,53477.332,11111111
38137,53290.609,11111111
38138,53308.660,11111111
38139,53412.625,11111111
38140,53327.836,11111111
38141,53554.938,11111111
38142,53368.621,11111111
38143,53225.809,11111111
38144,53236.422,11111111
38145,53032.336,11111111
38146,53323.477,11111111
38147,53279.098,11111111
38148,53580.824,11111111
38149,53446.758,11111111
38150,53218.602,11111111
38151,53560.738,11111111
38152,53405.418,11111111
38153,53412.059,11111111
38154,53327.496,11111111
38155,53297.762,11111111
38156,53836.883,11111111
38157,59000.469,11111111
38158,66299.219,11111111
38159,72810.195,11111111
38160,80167.172,11111111
38161,71035.680,11111111
38162,60766.438,11111111
38163,56276.672,11111111
38164,54496.848,11111111
38165,53853.352,11111111
38166,54158.555,11111111
38167,53881.910,11111111
38168,53542.480,11111111
38169,53503.840,11111111
38170,53250.570,11111111
38171,53465.336,11111111
38172,53505.750,11111111
38173,53503.586,11111111
38174,53840.527,11111111
38175,53455.520,11111111
38176,53709.922,11111111
38177,53414.047,11111111
38178,53655.414,11111111
38179,53201.418,11111111
38180,53207.277,11111111
38181,53573.012,11111111
38182,54721.012,11111111
38183,66426.156,11111111
38184,83583.547,11111111
38185,79437.039,11111111
38186,71679.141,11111111
38187,68948.273,11111111
38188,88951.313,11111111
38189,132659.484,11111111
38190,135711.594,11111111
38191,133586.266,11111111
38192,137429.922,11111111
38193,141647.688,11111111
38194,162990.797,11111111
38195,190145.609,11111111
38196,258541.063,11111111
38197,226407.719,11111111
38198,173626.641,11111111
38199,144650.188,11111111
38200,120772.961,11111111
38201,84875.367,11111111
38202,65429.168,11111111
38203,58028.344,11111111
38204,55264.883,11111111
38205,54039.246,11111111
38206,54034.711,11111111
38207,53781.379,11111111
38208,54074.059,11111111
38209,54383.984,11111111
38210,64711.156,11111111
38211,80095.656,11111111
38212,76388.008,11111111
38213,70230.117,11111111
38214,68005.383,11111111
38215,66942.313,11111111
38216,66917.094,11111111
38217,67134.156,11111111
38218,70808.031,11111111
38219,70984.359,11111111
38220,88505.680,11111111
38221,138495.344,11111111
38222,130132.258,11111111
38223,123920.758,11111111
38224,124324.438,11111111
38225,136072.328,11111111
38226,173330.563,11111111
38227,199655.641,11111111
38228,210577.719,11111111
38229,214421.500,11111111
38230,214900.922,11111111
38231,214917.594,11111111
38232,214801.719,11111111
38233,215781.531,11111111
38234,222674.938,11111111
38235,234997.906,11111111
38236,225679.359,11111111
38237,221244.781,11111111
38238,218844.484,11111111
38239,219276.969,11111111
38240,222777.375,11111111
38241,221347.219,11111111
38242,223231.219,11111111
38243,191922.734,11111111
38244,156151.844,11111111
38245,157615.047,11111111
38246,145165.547,11111111
38247,103197.266,11111111
38248,74639.844,11111111
38249,61305.785,11111111
38250,56385.309,11111111
38251,55059.199,11111111
38252,54287.324,11111111
38253,53729.926,11111111
38254,53839.484,11111111
38255,53654.035,11111111
38256,53523.059,11111111
38257,53612.105,11111111
38258,53698.027,11111111
38259,53799.996,11111111
38260,54049.281,11111111
38261,53758.082,11111111
38262,53585.672,11111111
38263,53612.594,11111111
38264,53754.621,11111111
38265,53659.621,11111111
38266,53752.902,11111111
38267,53416.590,11111111
38268,53934.855,11111111
38269,53899.660,11111111
38270,53624.656,11111111
38271,53457.320,11111111
38272,53332.238,11111111
38273,53571.270,11111111
38274,53399.918,11111111
38275,53508.480,11111111
38276,53674.965,11111111
38277,53866.078,11111111
38278,53831.902,11111111
38279,53764.820,11111111
38280,53480.180,11111111
38281,53644.031,11111111
38282,53888.203,11111111
38283,53944.945,11111111
38284,53743.172,11111111
38285,53973.934,11111111
38286,53990.266,11111111
38287,53956.473,11111111
38288,53937.566,11111111
38289,53821.422,11111111
38290,53628.551,11111111
38291,53629.906,11111111
38292,53731.980,11111111
38293,53668.738,11111111
38294,53807.398,11111111
38295,53630.094,11111111
38296,53631.066,11111111
38297,53783.535,11111111
38298,53855.684,11111111
38299,53689.852,11111111
38300,53486.941,11111111
38301,53903.391,11111111
38302,53899.520,11111111
38303,53736.246,11111111
38304,53795.227,11111111
38305,53519.406,11111111
38306,53792.379,11111111
38307,53689.910,11111111
38308,53776.734,11111111
38309,53725.676,11111111
38310,53663.371,11111111
38311,54061.000,11111111
38312,53676.832,11111111
38313,53794.418,11111111
38314,53506.293,11111111
38315,53482.246,11111111
38316,53416.660,11111111
38317,53446.082,11111111
38318,53580.234,11111111
38319,53645.699,11111111
38320,53744.441,11111111
38321,53723.598,11111111
38322,53480.098,11111111
38323,53442.238,11111111
38324,53607.156,11111111
38325,53724.262,11111111
38326,53605.293,11111111
38327,53550.984,11111111
38328,53953.203,11111111
38329,53829.313,11111111
38330,53708.016,11111111
38331,53650.988,11111111
38332,53435.512,11111111
38333,53474.680,11111111
38334,53561.156,11111111
38335,53523.465,11111111
38336,53535.578,11111111
38337,54166.516,11111111
38338,53803.570,11111111
38339,53874.422,11111111
38340,53871.191,11111111
38341,53908.320,11111111
38342,53783.762,11111111
38343,53920.676,11111111
38344,53914.398,11111111
38345,53818.707,11111111
38346,53666.602,11111111
38347,53677.469,11111111
38348,53486.332,11111111
38349,53753.238,11111111
38350,53584.855,11111111
38351,53689.969,11111111
38352,53925.809,11111111
38353,53738.945,11111111
38354,53972.652,11111111
38355,53756.141,11111111
38356,53765.281,11111111
38357,61204.664,11111111
38358,83953.719,11111111
38359,95481.148,11111111
38360,94003.680,11111111
38361,72850.398,11111111
38362,64392.426,11111111
38363,57647.660,11111111
38364,55102.410,11111111
38365,53948.496,11111111
38366,53538.848,11111111
38367,53345.926,11111111
38368,53426.875,11111111
38369,53512.156,11111111
38370,53241.594,11111111
38371,53462.172,11111111
38372,53638.383,11111111
38373,53571.051,11111111
38374,53593.816,11111111
38375,53577.117,11111111
38376,53674.137,11111111
38377,53533.887,11111111
38378,53442.328,11111111
38379,53416.109,11111111
38380,53562.328,11111111
38381,53502.176,11111111
38382,53368.512,11111111
38383,53449.473,11111111
38384,53406.785,11111111
38385,53464.816,11111111
38386,53311.668,11111111
38387,53279.375,11111111
38388,53702.578,11111111
38389,53659.227,11111111
38390,53292.457,11111111
38391,53404.461,11111111
38392,53405.516,11111111
38393,53426.805,11111111
38394,53583.145,11111111
38395,53332.648,11111111
38396,53374.664,11111111
38397,53816.074,11111111
38398,53560.297,11111111
38399,53508.348,11111111
38400,53440.387,11111111
38401,53560.699,11111111
38402,53524.711,11111111
38403,53415.082,11111111
38404,53427.125,11111111
38405,53546.914,11111111
38406,53713.777,11111111
38407,53596.000,11111111
38408,53643.715,11111111
38409,53511.598,11111111
38410,53552.508,11111111
38411,53657.879,11111111
38412,53761.289,11111111
38413,53643.055,11111111
38414,53759.758,11111111
38415,53659.008,11111111
38416,53733.250,11111111
38417,53554.141,11111111
38418,53297.813,11111111
38419,53565.613,11111111
38420,53353.441,11111111
38421,53339.688,11111111
38422,53725.059,11111111
38423,53956.563,11111111
38424,53844.594,11111111
38425,53707.066,11111111
38426,53662.996,11111111
38427,53590.348,11111111
38428,53493.918,11111111
38429,53505.953,11111111
38430,53619.223,11111111
38431,53991.375,11111111
38432,53686.141,11111111
38433,53400.246,11111111
38434,53693.598,11111111
38435,53249.473,11111111
38436,53476.383,11111111
38437,53444.527,11111111
38438,53522.762,11111111
38439,53665.547,11111111
38440,53830.949,11111111
38441,53546.082,11111111
38442,53692.023,11111111
38443,53564.992,11111111
38444,53443.523,11111111
38445,53616.918,11111111
38446,53811.746,11111111
38447,53616.535,11111111
38448,53720.383,11111111
38449,53615.793,11111111
38450,53724.637,11111111
38451,53656.426,11111111
38452,53436.359,11111111
38453,53432.289,11111111
38454,53409.934,11111111
38455,53513.969,11111111
38456,53477.066,11111111
38457,53633.008,11111111
38458,53629.094,11111111
38459,53377.051,11111111
38460,53436.684,11111111
38461,53300.992,11111111
38462,53335.051,11111111
38463,53374.914,11111111
38464,53362.789,11111111
38465,53531.645,11111111
38466,53550.215,11111111
38467,53630.434,11111111
38468,53418.523,11111111
38469,53516.070,11111111
38470,53588.332,11111111
38471,53608.766,11111111
38472,53612.023,11111111
38473,53536.199,11111111
38474,54012.637,11111111
38475,53665.762,11111111
38476,53346.992,11111111
38477,53232.430,11111111
38478,53479.691,11111111
38479,53482.617,11111111
38480,53522.844,11111111
38481,53354.715,11111111
38482,53522.793,11111111
38483,53838.430,11111111
38484,53592.512,11111111
38485,53466.355,11111111
38486,53185.527,11111111
38487,53281.777,11111111
38488,53312.746,11111111
38489,53493.395,11111111
38490,53428.746,11111111
38491,53629.074,11111111
38492,53712.164,11111111
38493,53519.824,11111111
38494,53731.230,11111111
38495,53551.590,11111111
38496,53460.781,11111111
38497,53463.852,11111111
38498,53528.879,11111111
38499,53419.004,11111111
38500,53648.957,11111111
38501,53315.461,11111111
38502,53470.688,11111111
38503,53461.449,11111111
38504,53457.344,11111111
38505,53236.809,11111111
38506,53176.305,11111111
38507,53166.742,11111111
38508,53514.242,11111111
38509,53500.848,11111111
38510,53353.895,11111111
38511,53343.152,11111111
38512,53505.395,11111111
38513,53387.297,11111111
38514,53462.598,11111111
38515,53231.551,11111111
38516,53305.301,11111111
38517,53646.957,11111111
38518,53615.313,11111111
38519,53518.125,11111111
38520,53326.887,11111111
38521,53277.621,11111111
38522,53516.082,11111111
38523,53442.438,11111111
38524,53199.895,11111111
38525,53542.758,11111111
38526,53274.980,11111111
38527,53416.020,11111111
38528,53659.297,11111111
38529,53373.047,11111111
38530,53360.680,11111111
38531,53507.137,11111111
38532,53723.309,11111111
38533,53620.441,11111111
38534,53912.910,11111111
38535,53589.809,11111111
38536,53495.922,11111111
38537,53589.383,11111111
38538,53465.016,11111111
38539,53354.199,11111111
38540,53351.848,11111111
38541,53291.668,11111111
38542,53438.164,11111111
38543,53753.711,11111111
38544,53452.625,11111111
38545,53276.938,11111111
38546,53232.133,11111111
38547,53316.012,11111111
38548,53379.563,11111111
38549,53359.746,11111111
38550,53439.020,11111111
38551,53875.793,11111111
38552,53582.414,11111111
38553,53584.805,11111111
38554,53249.391,11111111
38555,53170.891,11111111
38556,53550.090,11111111
38557,58639.613,11111111
38558,63619.051,11111111
38559,62242.891,11111111
38560,57798.355,11111111
38561,55052.422,11111111
38562,54088.973,11111111
38563,53781.535,11111111
38564,53567.641,11111111
38565,53526.547,11111111
38566,53410.531,11111111
38567,53440.855,11111111
38568,53742.652,11111111
38569,53701.871,11111111
38570,53453.434,11111111
38571,53293.371,11111111
38572,53465.949,11111111
38573,53518.152,11111111
38574,53613.531,11111111
38575,53525.047,11111111
38576,53781.148,11111111
38577,53795.715,11111111
38578,53720.258,11111111
38579,53629.563,11111111
38580,53558.098,11111111
38581,53550.082,11111111
38582,53614.652,11111111
38583,53653.348,11111111
38584,53442.141,11111111
38585,53562.504,11111111
38586,54067.449,11111111
38587,53780.410,11111111
38588,53716.301,11111111
38589,53587.063,11111111
38590,53524.348,11111111
38591,53810.164,11111111
38592,53832.688,11111111
38593,53548.023,11111111
38594,53736.262,11111111
38595,53589.355,11111111
38596,53835.531,11111111
38597,53596.480,11111111
38598,53634.496,11111111
38599,53628.414,11111111
38600,53557.391,11111111
38601,53639.855,11111111
38602,53636.504,11111111
38603,53876.191,11111111
38604,53832.715,11111111
38605,53699.238,11111111
38606,53652.492,11111111
38607,53588.023,11111111
38608,53493.840,11111111
38609,53494.598,11111111
38610,53357.473,11111111
38611,53713.344,11111111
38612,53821.113,11111111
38613,53642.484,11111111
38614,53493.512,11111111
38615,53418.742,11111111
38616,53552.465,11111111
38617,53551.777,11111111
38618,53659.980,11111111
38619,53721.609,11111111
38620,54005.426,11111111
38621,53669.102,11111111
38622,53479.887,11111111
38623,53586.172,11111111
38624,53408.098,11111111
38625,53524.539,11111111
38626,53428.105,11111111
38627,53441.250,11111111
38628,53626.000,11111111
38629,53568.059,11111111
38630,53618.043,11111111
38631,53697.055,11111111
38632,53558.695,11111111
38633,53461.848,11111111
38634,53730.855,11111111
38635,53575.953,11111111
38636,53682.938,11111111
38637,53881.387,11111111
38638,53907.969,11111111
38639,53774.332,11111111
38640,53637.805,11111111
38641,53639.828,11111111
38642,53386.547,11111111
38643,53624.727,11111111
38644,53847.117,11111111
38645,53951.840,11111111
38646,54084.793,11111111
38647,53742.520,11111111
38648,53519.738,11111111
38649,53462.160,11111111
38650,53573.094,11111111
38651,53732.152,11111111
38652,53446.613,11111111
38653,53702.707,11111111
38654,53845.660,11111111
38655,53777.688,11111111
38656,53603.117,11111111
38657,53489.738,11111111
38658,53376.711,11111111
38659,53533.004,11111111
38660,53718.070,11111111
38661,53643.988,11111111
38662,53769.473,11111111
38663,54073.840,11111111
38664,54056.020,11111111
38665,53753.012,11111111
38666,53680.914,11111111
38667,53743.086,11111111
38668,53625.734,11111111
38669,53659.242,11111111
38670,53496.266,11111111
38671,53710.977,11111111
38672,53704.008,11111111
38673,53653.250,11111111
38674,53706.133,11111111
38675,53527.605,11111111
38676,53648.660,11111111
38677,53560.855,11111111
38678,53544.227,11111111
38679,53675.254,11111111
38680,53764.910,11111111
38681,53765.398,11111111
38682,53701.242,11111111
38683,53829.348,11111111
38684,53726.316,11111111
38685,53470.688,11111111
38686,53490.922,11111111
38687,53446.398,11111111
38688,53833.453,11111111
38689,53948.734,11111111
38690,53426.922,11111111
38691,53408.168,11111111
38692,53462.176,11111111
38693,53525.820,11111111
38694,53443.277,11111111
38695,53283.051,11111111
38696,53514.305,11111111
38697,53773.043,11111111
38698,53666.160,11111111
38699,53536.625,11111111
38700,53599.445,11111111
38701,53356.082,11111111
38702,53430.766,11111111
38703,53730.758,11111111
38704,53437.398,11111111
38705,53636.496,11111111
38706,53772.164,11111111
38707,53815.023,11111111
38708,53677.273,11111111
38709,53509.297,11111111
38710,53402.551,11111111
38711,53303.867,11111111
38712,53245.574,11111111
38713,53633.621,11111111
38714,53826.254,11111111
38715,53456.820,11111111
38716,53345.070,11111111
38717,53350.789,11111111
38718,53558.945,11111111
38719,53541.871,11111111
38720,53533.668,11111111
38721,53561.633,11111111
38722,53508.445,11111111
38723,53841.492,11111111
38724,53534.031,11111111
38725,53200.168,11111111
38726,53345.578,11111111
38727,53255.047,11111111
38728,53468.742,11111111
38729,53289.391,11111111
38730,53280.945,11111111
38731,53447.973,11111111
38732,53862.746,11111111
38733,53794.742,11111111
38734,53753.500,11111111
38735,53521.688,11111111
38736,53519.348,11111111
38737,53542.992,11111111
38738,53479.766,11111111
38739,53532.340,11111111
38740,53677.477,11111111
38741,53805.961,11111111
38742,53949.590,11111111
38743,53740.031,11111111
38744,53553.340,11111111
38745,53375.027,11111111
38746,53531.988,11111111
38747,53704.629,11111111
38748,53776.363,11111111
38749,53730.500,11111111
38750,53464.719,11111111
38751,53664.477,11111111
38752,53561.297,11111111
38753,53560.594,11111111
38754,53521.805,11111111
38755,53330.234,11111111
38756,53938.613,11111111
38757,58950.441,11111111
38758,62114.457,11111111
38759,61530.977,11111111
38760,56937.316,11111111
38761,54828.840,11111111
38762,54141.664,11111111
38763,53646.129,11111111
38764,53324.078,11111111
38765,53068.906,11111111
38766,53589.875,11111111
38767,53669.852,11111111
38768,53523.723,11111111
38769,53395.754,11111111
38770,53343.996,11111111
38771,53660.469,11111111
38772,53334.402,11111111
38773,53310.434,11111111
38774,53588.551,11111111
38775,53303.703,11111111
38776,53510.086,11111111
38777,53353.617,11111111
38778,53216.953,11111111
38779,53191.883,11111111
38780,52992.113,11111111
38781,53425.777,11111111
38782,53472.195,11111111
38783,53693.313,11111111
38784,53463.430,11111111
38785,53073.750,11111111
38786,53508.320,11111111
38787,53455.105,11111111
38788,53590.566,11111111
38789,53250.324,11111111
38790,53323.242,11111111
38791,53736.938,11111111
38792,53818.066,11111111
