Timestamp,Current(uA)
0,-0.000178268605
0.1278125,-0.000175247101
0.2254416,-0.000175247101
0.3331084,3.32366777E-05
0.440755,-9.06449882E-05
0.5765997,9.66882626E-05
0.6841062,0.000102731271
0.7911908,9.36667585E-05
0.8788778,-0.000157118077
0.9768704,3.92796857E-05
1.0641174,0.000132946311
1.1528367,2.71936696E-05
1.250073,0.000148053831
1.3486582,8.46022464E-05
1.4850072,-6.04287492E-06
1.5920626,-0.000187333118
1.6897435,0.000102731271
1.8077746,5.4387206E-05
1.9338877,0.000120860295
2.0313045,-0.000132946045
2.1298423,-5.74084437E-05
2.2267634,-4.83439315E-05
2.343901,0.000111795783
2.4221773,-0.000184311614
2.5485119,-9.66879962E-05
2.6567887,-5.13654356E-05
2.7639107,0.000232655945
2.8613598,-0.000166182589
2.9397969,-0.00019639763
3.0571365,5.740871E-05
3.1837709,1.81291574E-05
3.2918303,0.000120860295
3.4084261,-9.66879962E-05
3.5452522,1.33166406E-10
3.6523531,-0.00038373088
3.7408331,0.000220569928
3.8579343,8.15807424E-05
3.9556624,-1.51073871E-05
4.0725513,0.000160139848
4.1895861,-6.04287492E-06
4.2971031,7.25162302E-05
4.4047255,-4.53224275E-05
4.5028973,-8.1580476E-05
4.6188063,-0.000126903037
4.7362634,-4.83439315E-05
4.8146333,-3.02149073E-05
4.9119185,-0.000256827711
5.0097722,0.00021452692
5.1073428,1.81291574E-05
5.2538946,2.11506615E-05
5.3514959,-0.000365601856
5.458941,1.33166406E-10
5.5960991,0.000151075335
5.6937508,-0.00021150515
5.8111407,0.00021452692
5.9377283,0.000154096839
6.0255773,-6.04287492E-06
6.1318419,3.62581817E-05
6.2499529,5.740871E-05
6.3775803,0.000320279562
6.4747455,-0.000120860029
6.5830649,-0.000117838525
6.6904803,0.000338408586
6.8068321,0.000202440904
6.904748,-0.000111795516
7.0225357,9.66882626E-05
7.1295954,-0.000253806207
7.2461633,-7.55374679E-05
7.3345652,3.92796857E-05
7.4522469,-3.02137088E-06
7.5494925,4.83441979E-05
7.6469484,3.32366777E-05
7.7641307,-0.000114817021
7.8811197,3.02151736E-05
7.988312,0.00016920436
8.1250505,-0.00021150515
8.2336244,2.71936696E-05
8.3400533,3.92796857E-05
8.4377522,0.000123881799
8.5553654,0.000114817287
8.6721938,0.000154096839
8.7897676,-8.76234841E-05
8.9261411,-8.46019801E-05
9.0236989,0.000172225864
9.1510916,-6.04287492E-06
9.2582854,0.000166182856
9.3753255,0.000148053831
9.4826867,-6.04299477E-05
9.580278,4.83441979E-05
9.6777452,-3.02137088E-06
9.7655574,-4.83439315E-05
9.9027259,8.76237504E-05
10.0101211,0.000205462408
10.1273015,-0.000175247101
10.2642299,1.51076534E-05
10.3711426,-0.000123881533
10.4784953,-0.000172225597
10.6059446,0.0321850612
10.7235017,0.0293176539
10.8108938,0.0293267184
10.9471521,0.0348711783
11.0553868,0.0425790351
11.1623339,0.0426092502
11.2702044,0.0539036323
11.3871109,0.0583996303
11.4941984,0.102102665
11.6118461,0.0854300055
11.7184968,0.0053541053
11.8462022,0.0053541053
11.9531214,0.00508821294
12.0609796,0.00531180424
12.1392403,0.00537827733
12.2460455,0.00540547087
12.3830392,0.00536316981
12.4908644,0.0054326644
12.5880908,0.00518792258
12.6952365,0.00956910344
12.832436,0.0112097801
12.9394089,0.0112581242
13.0675069,0.0112702102
13.1841876,0.0111553931
13.2814517,0.011448479
13.4083765,0.0110979845
13.5155597,0.0112037371
13.6233866,0.0110738125
13.7502784,0.0111584146
13.8483804,0.0112611457
13.955106,0.011082877
14.0819214,0.0112067586
14.1801001,0.0111886296
14.2778694,0.0111946726
14.3750338,0.0111916511
14.4826975,0.0112339522
14.5905051,0.0112762532
14.7071764,0.0112067586
14.7854843,0.0109166942
14.8832708,0.0111856081
14.9808142,0.0113608553
15.1468462,0.0109861888
15.2734582,0.0109952534
15.3814556,0.0110496404
15.488336,0.0111886296
15.6252624,0.0111976941
15.7430251,0.0110798555
15.8595771,0.0114001349
15.9473061,0.0110496404
16.0549697,0.0111644576
16.1528319,0.0112339522
16.2607557,0.011119135
16.396504,0.0110979845
16.4941969,0.0109318018
16.6309891,0.0112520812
16.7387006,0.0112369737
16.8261866,0.0114182639
16.9142765,0.0111916511
17.0021543,0.0112853177
17.0901666,0.0109741028
17.2269109,0.011119135
17.334547,0.0113578338
17.4417258,0.0112520812
17.5878268,0.0110194254
17.6952955,0.0109982749
17.8320994,0.0113336618
17.9495739,0.0110345329
18.057721,0.0109982749
18.1546011,0.0112551027
18.3008115,0.0113759629
18.4180578,0.0111523716
18.5265232,0.0112097801
18.623707,0.0109166942
18.7402421,0.0109106512
18.8580113,0.011125178
18.9261087,0.0112248877
19.043475,0.0114394144
19.14159,0.0114756725
19.2581549,0.0113548123
19.3359294,0.0113578338
19.4727244,0.0108653287
19.5709143,0.0112218662
19.6874335,0.0110345329
19.8245492,0.0110919415
19.9315547,0.0110405759
20.0586562,0.0113094898
20.1660778,0.0112943823
20.2740789,0.0112128016
20.371203,0.011107049
20.5080863,0.01108892
20.625634,0.0111765436
20.7324068,0.0112943823
20.8596278,0.0110224469
20.9570374,0.0108320921
21.0355653,0.0111946726
21.1624802,0.0111221565
21.2599371,0.011131221
21.3477096,0.0110103609
21.4846433,0.0111795651
21.592467,0.0109650383
21.6995477,0.0111976941
21.8458225,0.0111221565
21.9536867,0.0113064683
22.0514733,0.0110647479
22.1468455,0.011070791
22.2948133,0.0113004253
22.3833546,0.0117445864
22.5102382,0.0113034468
22.6370778,0.0112490597
22.7443396,0.0112974038
22.9007585,0.0110798555
23.0077553,0.0109892103
23.1054223,0.0113094898
23.2327381,0.0114061779
23.3600084,0.0111705006
23.4377892,0.0109801458
23.5355425,0.0113940919
23.6434951,0.0111402855
23.7705476,0.0112369737
23.8675449,0.0113336618
23.9751403,0.0112551027
24.0823696,0.0110435974
24.1896867,0.0108260491
24.326692,0.0111281995
24.4336492,0.0110073394
24.5315409,0.0114333714
24.6779125,0.0114756725
24.7850662,0.0113034468
24.9022494,0.011119135
25.0202263,0.0111463286
25.1172642,0.0110979845
25.2641006,0.0111281995
25.3422631,0.0111523716
25.4587687,0.0111705006
25.5472632,0.0109892103
25.6743476,0.0111100705
25.7815654,0.0108260491
25.8889597,0.0110405759
25.996333,0.0113155328
26.1034391,0.0112641672
26.2305829,0.0113094898
26.3381087,0.0111342425
26.4451665,0.0111674791
26.5623515,0.0110858985
26.6504447,0.011131221
26.7971496,0.0114394144
26.8944313,0.0111342425
27.051003,0.0110979845
27.1580711,0.0112007156
27.2561953,0.0110979845
27.4026741,0.0111584146
27.4910908,0.0112369737
27.6173899,0.0111856081
27.7247793,0.0114817155
27.8420329,0.011070791
27.9490722,0.0113910704
28.0672628,0.011113092
28.1639616,0.011094963
28.2713868,0.0111735221
28.3889789,0.0113427263
28.5061172,0.0111735221
28.613702,0.0113971134
28.7109468,0.0113155328
28.8479009,0.0112762532
28.9652291,0.0111765436
29.0729138,0.0112943823
29.18976,0.0113336618
29.2969708,0.0111523716
29.4237032,0.0112822962
29.5215339,0.0113487693
29.6292174,0.0112490597
29.755687,0.0111614361
29.8641119,0.0112430167
29.9809898,0.0112702102
30.0890226,0.0111553931
30.2056821,0.0113276188
30.2928788,0.0110466189
30.3901041,0.0112732317
30.4785356,0.0109076297
30.6248724,0.0109046082
30.7332824,0.0112188446
30.8400842,0.0113004253
30.9281593,0.0109499308
31.06548,0.0112279092
31.1625984,0.0112974038
31.2596122,0.0111825866
31.3872833,0.0111795651
31.5136885,0.0110526619
31.6117376,0.0111221565
31.718808,0.0112974038
31.8265835,0.0112490597
31.904907,0.0113245973
32.0117041,0.0110919415
32.1001702,0.0111705006
32.2267297,0.0110133824
32.334807,0.0110979845
32.4232559,0.0112943823
32.5392086,0.0111825866
32.6853976,0.0109892103
32.7739302,0.0111886296
32.8808105,0.0112671887
32.9886312,0.0113517908
33.0858596,0.0110194254
33.1945883,0.0113457478
33.3013791,0.0111402855
33.3994302,0.011101006
33.4961535,0.011101006
33.6136232,0.0112158231
33.7108921,0.0112822962
33.8186365,0.0112399952
33.9551434,0.0110254684
