Timestamp(ms),Current(uA),D0-D7
22613,65.507,11111111
22614,64.889,11111111
22615,64.936,11111111
22616,65.494,11111111
22617,65.554,11111111
22618,65.832,11111111
22619,65.226,11111111
22620,65.178,11111111
22621,65.119,11111111
22622,65.889,11111111
22623,65.296,11111111
22624,64.974,11111111
22625,65.499,11111111
22626,65.059,11111111
22627,65.133,11111111
22628,65.518,11111111
22629,65.253,11111111
22630,65.862,11111111
22631,65.449,11111111
22632,65.104,11111111
22633,65.711,11111111
22634,65.184,11111111
22635,64.973,11111111
22636,65.617,11111111
22637,65.370,11111111
22638,65.008,11111111
22639,64.829,11111111
22640,65.459,11111111
22641,65.541,11111111
22642,65.458,11111111
22643,65.905,11111111
22644,65.654,11111111
22645,65.938,11111111
22646,65.329,11111111
22647,65.322,11111111
22648,65.174,11111111
22649,64.669,11111111
22650,64.818,11111111
22651,65.319,11111111
22652,65.244,11111111
22653,65.508,11111111
22654,65.259,11111111
22655,65.086,11111111
22656,65.416,11111111
22657,65.162,11111111
22658,65.221,11111111
22659,65.290,11111111
22660,65.018,11111111
22661,64.652,11111111
22662,64.909,11111111
22663,64.940,11111111
22664,65.160,11111111
22665,65.214,11111111
22666,65.039,11111111
22667,64.857,11111111
22668,64.860,11111111
22669,64.783,11111111
22670,65.135,11111111
22671,65.533,11111111
22672,65.073,11111111
22673,65.103,11111111
22674,65.073,11111111
22675,64.893,11111111
22676,64.955,11111111
22677,65.562,11111111
22678,65.615,11111111
22679,65.390,11111111
22680,65.357,11111111
22681,65.133,11111111
22682,65.292,11111111
22683,65.300,11111111
22684,65.558,11111111
22685,65.304,11111111
22686,65.117,11111111
22687,65.174,11111111
22688,65.659,11111111
22689,65.285,11111111
22690,65.095,11111111
22691,65.012,11111111
22692,64.785,11111111
22693,65.123,11111111
22694,65.449,11111111
22695,65.897,11111111
22696,65.564,11111111
22697,65.216,11111111
22698,65.046,11111111
22699,64.968,11111111
22700,65.453,11111111
22701,64.954,11111111
22702,65.245,11111111
22703,65.032,11111111
22704,64.801,11111111
22705,64.992,11111111
22706,64.912,11111111
22707,65.012,11111111
22708,65.369,11111111
22709,65.447,11111111
22710,65.358,11111111
22711,65.215,11111111
22712,65.113,11111111
22713,65.459,11111111
22714,64.930,11111111
22715,65.303,11111111
22716,65.153,11111111
22717,65.419,11111111
22718,65.831,11111111
22719,65.035,11111111
22720,65.137,11111111
22721,65.259,11111111
22722,65.450,11111111
22723,66.041,11111111
22724,65.576,11111111
22725,66.057,11111111
22726,65.206,11111111
22727,64.708,11111111
22728,65.203,11111111
22729,65.812,11111111
22730,65.212,11111111
22731,65.198,11111111
22732,65.209,11111111
22733,65.255,11111111
22734,64.749,11111111
22735,65.138,11111111
22736,65.464,11111111
22737,65.114,11111111
22738,64.697,11111111
22739,64.791,11111111
22740,65.122,11111111
22741,65.518,11111111
22742,65.137,11111111
22743,65.372,11111111
22744,65.129,11111111
22745,65.250,11111111
22746,65.289,11111111
22747,65.349,11111111
22748,65.373,11111111
22749,65.248,11111111
22750,65.498,11111111
22751,65.358,11111111
22752,65.539,11111111
22753,65.321,11111111
22754,65.241,11111111
22755,65.162,11111111
22756,64.731,11111111
22757,65.079,11111111
22758,65.633,11111111
22759,65.344,11111111
22760,65.296,11111111
22761,65.102,11111111
22762,65.482,11111111
22763,65.976,11111111
22764,64.909,11111111
22765,64.946,11111111
22766,65.012,11111111
22767,65.607,11111111
22768,65.807,11111111
22769,65.137,11111111
22770,65.085,11111111
22771,65.329,11111111
22772,65.140,11111111
22773,65.799,11111111
22774,65.338,11111111
22775,65.625,11111111
22776,65.198,11111111
22777,64.796,11111111
22778,65.315,11111111
22779,65.077,11111111
22780,65.225,11111111
22781,65.392,11111111
22782,65.442,11111111
22783,65.678,11111111
22784,65.296,11111111
22785,65.605,11111111
22786,65.095,11111111
22787,64.910,11111111
22788,65.546,11111111
22789,64.801,11111111
22790,64.822,11111111
22791,64.948,11111111
22792,65.801,11111111
22793,65.920,11111111
22794,65.645,11111111
22795,65.469,11111111
22796,65.121,11111111
22797,65.173,11111111
22798,65.611,11111111
22799,65.017,11111111
22800,65.120,11111111
22801,65.082,11111111
22802,65.557,11111111
22803,65.583,11111111
22804,64.633,11111111
22805,64.696,11111111
22806,65.042,11111111
22807,65.073,11111111
22808,65.489,11111111
22809,66.133,11111111
22810,65.884,11111111
22811,65.238,11111111
22812,64.697,11111111
22813,64.874,11111111
22814,64.453,11111111
22815,65.346,11111111
22816,65.286,11111111
22817,65.663,11111111
22818,65.857,11111111
22819,65.561,11111111
22820,65.500,11111111
22821,65.516,11111111
22822,65.109,11111111
22823,65.307,11111111
22824,65.415,11111111
22825,65.300,11111111
22826,65.264,11111111
22827,64.872,11111111
22828,65.190,11111111
22829,65.162,11111111
22830,64.802,11111111
22831,64.578,11111111
22832,65.234,11111111
22833,65.198,11111111
22834,65.192,11111111
22835,65.589,11111111
22836,65.952,11111111
22837,65.541,11111111
22838,65.566,11111111
22839,65.020,11111111
22840,65.006,11111111
22841,65.271,11111111
22842,65.024,11111111
22843,65.474,11111111
22844,65.624,11111111
22845,65.532,11111111
22846,65.278,11111111
22847,64.752,11111111
22848,65.204,11111111
22849,65.172,11111111
22850,65.202,11111111
22851,64.996,11111111
22852,64.968,11111111
22853,65.151,11111111
22854,64.743,11111111
22855,65.000,11111111
22856,65.441,11111111
22857,65.425,11111111
22858,65.673,11111111
22859,65.358,11111111
22860,64.930,11111111
22861,64.701,11111111
22862,64.710,11111111
22863,65.505,11111111
22864,65.531,11111111
22865,65.846,11111111
22866,65.331,11111111
22867,65.106,11111111
22868,65.071,11111111
22869,65.057,11111111
22870,65.330,11111111
22871,65.239,11111111
22872,65.179,11111111
22873,65.505,11111111
22874,65.314,11111111
22875,65.568,11111111
22876,65.275,11111111
22877,65.577,11111111
22878,65.693,11111111
22879,64.766,11111111
22880,65.391,11111111
22881,65.480,11111111
22882,65.602,11111111
22883,65.319,11111111
22884,65.004,11111111
22885,65.076,11111111
22886,65.161,11111111
22887,65.152,11111111
22888,65.586,11111111
22889,65.274,11111111
22890,65.237,11111111
22891,65.373,11111111
22892,65.352,11111111
22893,65.619,11111111
22894,65.766,11111111
22895,65.306,11111111
22896,65.058,11111111
22897,65.052,11111111
22898,65.413,11111111
22899,65.371,11111111
22900,65.494,11111111
22901,65.361,11111111
22902,65.384,11111111
22903,65.494,11111111
22904,65.730,11111111
22905,65.494,11111111
22906,65.436,11111111
22907,65.121,11111111
22908,65.181,11111111
22909,65.376,11111111
22910,64.757,11111111
22911,64.563,11111111
22912,64.849,11111111
22913,65.662,11111111
22914,65.568,11111111
22915,65.401,11111111
22916,65.169,11111111
22917,65.209,11111111
22918,65.039,11111111
22919,65.517,11111111
22920,65.446,11111111
22921,65.294,11111111
22922,65.166,11111111
22923,65.258,11111111
22924,65.253,11111111
22925,65.052,11111111
22926,64.985,11111111
22927,65.359,11111111
22928,65.241,11111111
22929,65.294,11111111
22930,64.731,11111111
22931,65.450,11111111
22932,65.551,11111111
22933,65.592,11111111
22934,65.279,11111111
22935,65.137,11111111
22936,65.085,11111111
22937,65.389,11111111
22938,65.355,11111111
22939,65.356,11111111
22940,64.832,11111111
22941,64.504,11111111
22942,64.985,11111111
22943,65.194,11111111
22944,65.157,11111111
22945,65.004,11111111
22946,65.335,11111111
22947,65.378,11111111
22948,65.538,11111111
22949,65.255,11111111
22950,65.634,11111111
22951,65.585,11111111
22952,65.417,11111111
22953,65.191,11111111
22954,64.766,11111111
22955,65.013,11111111
22956,65.173,11111111
22957,65.209,11111111
22958,65.175,11111111
22959,65.580,11111111
22960,65.144,11111111
22961,64.977,11111111
22962,64.887,11111111
22963,65.426,11111111
22964,65.311,11111111
22965,65.401,11111111
22966,65.343,11111111
22967,65.498,11111111
22968,65.461,11111111
22969,65.441,11111111
22970,64.739,11111111
22971,64.767,11111111
22972,64.688,11111111
22973,65.240,11111111
22974,65.713,11111111
22975,66.121,11111111
22976,65.738,11111111
22977,64.994,11111111
22978,65.005,11111111
22979,64.682,11111111
22980,65.190,11111111
22981,64.750,11111111
22982,65.372,11111111
22983,65.200,11111111
22984,65.242,11111111
22985,65.601,11111111
22986,65.301,11111111
22987,65.346,11111111
22988,65.113,11111111
22989,65.100,11111111
22990,65.482,11111111
22991,65.703,11111111
22992,65.402,11111111
22993,65.088,11111111
22994,64.837,11111111
22995,64.578,11111111
22996,66.125,11111111
22997,65.527,11111111
22998,65.568,11111111
22999,65.492,11111111
23000,65.498,11111111
23001,65.693,11111111
23002,65.457,11111111
23003,64.930,11111111
23004,65.063,11111111
23005,65.207,11111111
23006,65.156,11111111
23007,64.898,11111111
23008,65.416,11111111
23009,65.513,11111111
23010,65.361,11111111
23011,65.384,11111111
23012,64.766,11111111
23013,64.719,11111111
23014,65.153,11111111
23015,64.590,11111111
23016,65.506,11111111
23017,65.285,11111111
23018,64.981,11111111
23019,65.074,11111111
23020,64.905,11111111
23021,65.599,11111111
23022,65.599,11111111
23023,65.777,11111111
23024,65.576,11111111
23025,65.665,11111111
23026,65.699,11111111
23027,65.373,11111111
23028,65.403,11111111
23029,64.915,11111111
23030,64.999,11111111
23031,65.291,11111111
23032,65.493,11111111
23033,65.667,11111111
23034,65.056,11111111
23035,65.436,11111111
23036,65.940,11111111
23037,65.537,11111111
23038,65.046,11111111
23039,65.015,11111111
23040,65.040,11111111
23041,65.239,11111111
23042,65.317,11111111
23043,65.419,11111111
23044,65.316,11111111
23045,65.223,11111111
23046,65.505,11111111
23047,65.086,11111111
23048,65.131,11111111
23049,65.306,11111111
23050,65.519,11111111
23051,65.585,11111111
23052,65.362,11111111
23053,65.406,11111111
23054,65.367,11111111
23055,65.048,11111111
23056,65.064,11111111
23057,64.738,11111111
23058,65.247,11111111
23059,65.512,11111111
23060,65.099,11111111
23061,65.328,11111111
23062,65.569,11111111
23063,66.011,11111111
23064,65.551,11111111
23065,65.312,11111111
23066,65.276,11111111
23067,65.234,11111111
23068,65.454,11111111
23069,64.895,11111111
23070,65.168,11111111
23071,65.158,11111111
23072,65.309,11111111
23073,65.383,11111111
23074,65.325,11111111
23075,65.541,11111111
23076,65.275,11111111
23077,65.734,11111111
23078,65.391,11111111
23079,65.262,11111111
23080,65.776,11111111
23081,65.549,11111111
23082,65.244,11111111
23083,65.207,11111111
23084,65.170,11111111
23085,65.010,11111111
23086,65.112,11111111
23087,65.421,11111111
23088,65.793,11111111
23089,65.783,11111111
23090,65.176,11111111
23091,64.781,11111111
23092,65.014,11111111
23093,65.188,11111111
23094,65.665,11111111
23095,64.940,11111111
23096,65.383,11111111
23097,65.569,11111111
23098,65.996,11111111
23099,65.085,11111111
23100,64.943,11111111
23101,65.399,11111111
23102,65.402,11111111
23103,65.609,11111111
23104,65.263,11111111
23105,65.696,11111111
23106,65.383,11111111
23107,65.307,11111111
23108,65.344,11111111
23109,65.133,11111111
23110,65.024,11111111
23111,65.457,11111111
23112,65.294,11111111
23113,65.145,11111111
23114,65.180,11111111
23115,65.191,11111111
23116,65.347,11111111
23117,65.511,11111111
23118,65.525,11111111
23119,65.557,11111111
23120,65.552,11111111
23121,65.245,11111111
23122,65.341,11111111
23123,65.490,11111111
23124,65.108,11111111
23125,65.260,11111111
23126,65.092,11111111
23127,65.058,11111111
23128,64.905,11111111
23129,65.040,11111111
23130,64.883,11111111
23131,65.199,11111111
23132,65.323,11111111
23133,65.530,11111111
23134,65.597,11111111
23135,65.345,11111111
23136,65.107,11111111
23137,65.497,11111111
23138,65.886,11111111
23139,65.633,11111111
23140,65.526,11111111
23141,65.672,11111111
23142,65.805,11111111
23143,65.463,11111111
23144,65.472,11111111
23145,65.379,11111111
23146,65.444,11111111
23147,65.108,11111111
23148,65.193,11111111
23149,65.384,11111111
23150,65.002,11111111
23151,65.398,11111111
23152,65.444,11111111
23153,65.284,11111111
23154,65.265,11111111
23155,65.629,11111111
23156,65.874,11111111
23157,64.670,11111111
23158,65.432,11111111
23159,65.351,11111111
23160,64.995,11111111
23161,65.080,11111111
23162,64.886,11111111
23163,64.976,11111111
23164,65.331,11111111
23165,65.514,11111111
23166,65.396,11111111
23167,65.250,11111111
23168,64.831,11111111
23169,64.855,11111111
23170,64.750,11111111
23171,64.923,11111111
23172,65.420,11111111
23173,65.947,11111111
23174,65.587,11111111
23175,65.895,11111111
23176,65.368,11111111
23177,64.848,11111111
23178,64.466,11111111
23179,64.753,11111111
23180,65.236,11111111
23181,65.495,11111111
23182,65.280,11111111
23183,65.622,11111111
23184,65.093,11111111
23185,65.500,11111111
23186,65.427,11111111
23187,65.008,11111111
23188,65.139,11111111
23189,65.017,11111111
23190,64.902,11111111
23191,64.990,11111111
23192,65.357,11111111
23193,65.596,11111111
23194,65.354,11111111
23195,65.488,11111111
23196,65.689,11111111
23197,65.160,11111111
23198,65.032,11111111
23199,65.623,11111111
23200,65.410,11111111
23201,65.549,11111111
23202,64.875,11111111
23203,65.325,11111111
23204,65.343,11111111
23205,65.173,11111111
23206,65.266,11111111
23207,65.303,11111111
23208,65.540,11111111
23209,65.371,11111111
23210,65.612,11111111
23211,65.171,11111111
23212,65.393,11111111
23213,65.668,11111111
23214,65.152,11111111
23215,65.201,11111111
23216,65.267,11111111
23217,65.398,11111111
23218,66.050,11111111
23219,65.639,11111111
23220,65.734,11111111
23221,65.368,11111111
23222,65.135,11111111
23223,65.059,11111111
23224,64.924,11111111
23225,64.882,11111111
23226,65.469,11111111
23227,65.534,11111111
23228,65.188,11111111
23229,65.023,11111111
23230,65.058,11111111
23231,65.397,11111111
23232,65.231,11111111
23233,65.350,11111111
23234,65.071,11111111
23235,65.048,11111111
23236,64.954,11111111
23237,64.893,11111111
23238,65.738,11111111
23239,65.646,11111111
23240,65.023,11111111
23241,65.354,11111111
23242,65.252,11111111
23243,65.427,11111111
23244,65.223,11111111
23245,65.130,11111111
23246,65.463,11111111
23247,65.514,11111111
23248,65.010,11111111
23249,65.108,11111111
23250,65.110,11111111
23251,65.026,11111111
23252,64.901,11111111
23253,65.354,11111111
23254,64.918,11111111
23255,65.181,11111111
23256,65.680,11111111
23257,65.258,11111111
23258,65.317,11111111
23259,64.814,11111111
23260,64.950,11111111
23261,65.350,11111111
23262,65.832,11111111
23263,65.329,11111111
23264,66.188,11111111
23265,65.521,11111111
23266,65.560,11111111
23267,65.103,11111111
23268,64.907,11111111
23269,65.850,11111111
23270,65.384,11111111
23271,65.180,11111111
23272,64.994,11111111
23273,64.861,11111111
23274,64.766,11111111
23275,64.942,11111111
23276,65.228,11111111
23277,64.990,11111111
23278,65.294,11111111
23279,65.373,11111111
23280,65.227,11111111
23281,65.344,11111111
23282,65.045,11111111
23283,64.852,11111111
23284,65.573,11111111
23285,64.963,11111111
23286,65.025,11111111
23287,65.417,11111111
23288,65.729,11111111
23289,65.861,11111111
23290,66.088,11111111
23291,65.455,11111111
23292,65.262,11111111
23293,65.646,11111111
23294,65.260,11111111
23295,65.084,11111111
23296,65.530,11111111
23297,64.978,11111111
23298,64.704,11111111
23299,64.927,11111111
23300,65.060,11111111
23301,65.336,11111111
23302,65.213,11111111
23303,65.063,11111111
23304,64.993,11111111
23305,65.106,11111111
23306,64.874,11111111
23307,65.368,11111111
23308,65.040,11111111
23309,65.891,11111111
23310,65.601,11111111
23311,65.300,11111111
23312,65.007,11111111
23313,65.204,11111111
23314,64.756,11111111
23315,64.885,11111111
23316,65.345,11111111
23317,65.617,11111111
23318,65.462,11111111
23319,65.022,11111111
23320,65.117,11111111
23321,64.796,11111111
23322,64.876,11111111
23323,64.952,11111111
23324,65.402,11111111
23325,65.395,11111111
23326,65.219,11111111
23327,65.486,11111111
23328,65.373,11111111
23329,65.397,11111111
23330,65.587,11111111
23331,65.383,11111111
23332,64.889,11111111
23333,64.956,11111111
23334,65.514,11111111
23335,65.183,11111111
23336,65.507,11111111
23337,65.189,11111111
23338,65.300,11111111
23339,65.413,11111111
23340,65.002,11111111
23341,64.786,11111111
23342,65.248,11111111
23343,65.222,11111111
23344,65.201,11111111
23345,65.088,11111111
23346,65.589,11111111
23347,65.752,11111111
23348,65.728,11111111
23349,64.972,11111111
23350,64.717,11111111
23351,65.137,11111111
23352,65.382,11111111
23353,65.403,11111111
23354,65.066,11111111
23355,65.427,11111111
23356,65.333,11111111
23357,65.201,11111111
23358,65.045,11111111
23359,65.069,11111111
23360,65.442,11111111
23361,65.630,11111111
23362,65.859,11111111
23363,65.115,11111111
23364,65.110,11111111
23365,64.845,11111111
23366,64.820,11111111
23367,64.661,11111111
23368,64.616,11111111
23369,64.841,11111111
23370,65.570,11111111
23371,65.165,11111111
23372,65.477,11111111
23373,65.234,11111111
23374,65.098,11111111
23375,65.242,11111111
23376,65.214,11111111
23377,65.640,11111111
23378,64.846,11111111
23379,64.564,11111111
23380,64.655,11111111
23381,64.791,11111111
23382,64.983,11111111
23383,65.356,11111111
23384,65.442,11111111
23385,65.292,11111111
23386,65.233,11111111
23387,65.516,11111111
23388,65.560,11111111
23389,65.437,11111111
23390,65.119,11111111
23391,65.320,11111111
23392,65.740,11111111
23393,65.548,11111111
23394,65.459,11111111
23395,65.395,11111111
23396,65.253,11111111
23397,65.027,11111111
23398,65.544,11111111
23399,65.352,11111111
23400,65.307,11111111
23401,65.413,11111111
23402,65.358,11111111
23403,65.352,11111111
23404,65.745,11111111
23405,65.725,11111111
23406,65.034,11111111
23407,65.185,11111111
23408,65.455,11111111
23409,65.436,11111111
23410,65.648,11111111
23411,65.146,11111111
23412,65.092,11111111
23413,65.688,11111111
23414,65.322,11111111
23415,64.785,11111111
23416,64.851,11111111
23417,65.741,11111111
23418,65.516,11111111
23419,65.054,11111111
23420,65.424,11111111
23421,65.441,11111111
23422,65.659,11111111
23423,65.606,11111111
23424,65.272,11111111
23425,64.473,11111111
23426,64.631,11111111
23427,65.079,11111111
23428,65.121,11111111
23429,65.063,11111111
23430,65.623,11111111
23431,65.528,11111111
23432,65.339,11111111
23433,65.432,11111111
23434,65.397,11111111
23435,65.228,11111111
23436,65.104,11111111
23437,65.443,11111111
23438,65.384,11111111
23439,65.095,11111111
23440,64.900,11111111
23441,65.450,11111111
23442,65.599,11111111
23443,65.426,11111111
23444,65.376,11111111
23445,65.652,11111111
23446,65.840,11111111
23447,65.274,11111111
23448,65.249,11111111
23449,65.133,11111111
23450,65.204,11111111
23451,65.616,11111111
23452,65.220,11111111
23453,65.246,11111111
23454,65.127,11111111
23455,65.644,11111111
23456,65.621,11111111
23457,65.088,11111111
23458,65.329,11111111
23459,65.329,11111111
23460,65.180,11111111
23461,65.709,11111111
23462,65.377,11111111
23463,65.030,11111111
23464,64.822,11111111
23465,64.899,11111111
23466,65.576,11111111
23467,65.358,11111111
23468,65.536,11111111
23469,65.407,11111111
23470,65.152,11111111
23471,65.978,11111111
23472,65.550,11111111
23473,65.666,11111111
23474,65.402,11111111
23475,65.417,11111111
23476,64.777,11111111
23477,64.663,11111111
23478,65.017,11111111
23479,64.312,11111111
23480,65.015,11111111
23481,65.386,11111111
23482,65.009,11111111
23483,65.154,11111111
23484,65.317,11111111
23485,65.252,11111111
23486,65.145,11111111
23487,65.101,11111111
23488,65.367,11111111
23489,65.974,11111111
23490,65.786,11111111
23491,65.879,11111111
23492,65.553,11111111
23493,65.393,11111111
23494,65.142,11111111
23495,65.116,11111111
23496,65.259,11111111
23497,65.112,11111111
23498,65.379,11111111
23499,65.257,11111111
23500,65.307,11111111
23501,65.449,11111111
23502,65.598,11111111
23503,65.884,11111111
23504,65.205,11111111
23505,65.320,11111111
23506,65.328,11111111
23507,65.413,11111111
23508,65.035,11111111
23509,65.335,11111111
23510,65.596,11111111
23511,64.948,11111111
23512,65.225,11111111
23513,65.163,11111111
23514,65.067,11111111
23515,65.002,11111111
23516,64.832,11111111
23517,65.173,11111111
23518,65.841,11111111
23519,65.556,11111111
23520,65.386,11111111
23521,65.674,11111111
23522,65.511,11111111
23523,65.800,11111111
23524,65.432,11111111
23525,65.031,11111111
23526,65.641,11111111
23527,65.232,11111111
23528,65.098,11111111
23529,65.098,11111111
23530,64.861,11111111
23531,65.325,11111111
23532,65.320,11111111
23533,65.370,11111111
23534,65.611,11111111
23535,65.736,11111111
23536,65.435,11111111
23537,65.507,11111111
23538,65.787,11111111
23539,65.002,11111111
23540,65.366,11111111
23541,65.146,11111111
23542,65.350,11111111
23543,65.414,11111111
23544,65.630,11111111
23545,65.777,11111111
23546,65.659,11111111
23547,65.346,11111111
23548,65.282,11111111
23549,65.082,11111111
23550,65.421,11111111
23551,65.282,11111111
23552,65.021,11111111
23553,65.165,11111111
23554,65.083,11111111
23555,65.502,11111111
23556,65.200,11111111
23557,65.547,11111111
23558,65.434,11111111
23559,64.942,11111111
23560,65.180,11111111
23561,65.878,11111111
23562,65.455,11111111
23563,65.390,11111111
23564,65.486,11111111
23565,65.351,11111111
23566,65.278,11111111
23567,65.500,11111111
23568,65.369,11111111
23569,65.145,11111111
23570,65.375,11111111
23571,65.153,11111111
23572,65.557,11111111
23573,65.593,11111111
23574,65.430,11111111
23575,65.430,11111111
23576,65.011,11111111
23577,65.573,11111111
23578,65.649,11111111
23579,64.997,11111111
23580,64.807,11111111
23581,65.295,11111111
23582,65.853,11111111
23583,65.537,11111111
23584,65.449,11111111
23585,65.240,11111111
23586,64.698,11111111
23587,65.217,11111111
23588,65.274,11111111
23589,65.412,11111111
23590,65.232,11111111
23591,65.314,11111111
23592,65.552,11111111
23593,65.735,11111111
23594,65.334,11111111
23595,65.530,11111111
23596,65.436,11111111
23597,65.147,11111111
23598,64.694,11111111
23599,64.917,11111111
23600,65.133,11111111
23601,65.628,11111111
23602,65.645,11111111
23603,65.528,11111111
23604,65.415,11111111
23605,65.468,11111111
23606,65.093,11111111
23607,65.599,11111111
23608,65.793,11111111
23609,65.299,11111111
23610,65.205,11111111
23611,65.541,11111111
23612,65.806,11111111
23613,65.571,11111111
23614,65.251,11111111
23615,65.220,11111111
23616,65.252,11111111
23617,65.475,11111111
23618,65.453,11111111
23619,65.158,11111111
23620,65.312,11111111
23621,65.282,11111111
23622,65.018,11111111
23623,64.883,11111111
23624,65.041,11111111
23625,65.104,11111111
23626,65.357,11111111
23627,65.526,11111111
23628,65.187,11111111
23629,65.540,11111111
23630,65.283,11111111
23631,65.088,11111111
23632,65.023,11111111
23633,64.995,11111111
23634,65.199,11111111
23635,65.583,11111111
23636,65.698,11111111
23637,65.384,11111111
23638,65.844,11111111
23639,65.520,11111111
23640,65.381,11111111
23641,65.375,11111111
23642,65.158,11111111
23643,65.211,11111111
23644,65.376,11111111
23645,64.698,11111111
23646,64.734,11111111
23647,65.199,11111111
23648,65.388,11111111
23649,65.450,11111111
23650,65.570,11111111
23651,65.772,11111111
23652,65.043,11111111
23653,65.379,11111111
23654,65.453,11111111
23655,65.434,11111111
23656,65.296,11111111
23657,65.157,11111111
23658,65.316,11111111
23659,65.156,11111111
23660,65.409,11111111
23661,65.499,11111111
23662,65.181,11111111
23663,65.469,11111111
23664,65.798,11111111
23665,65.087,11111111
23666,64.919,11111111
23667,64.806,11111111
23668,65.186,11111111
23669,64.802,11111111
23670,65.341,11111111
23671,64.924,11111111
23672,65.345,11111111
23673,65.126,11111111
23674,64.889,11111111
23675,65.032,11111111
23676,65.561,11111111
23677,65.758,11111111
23678,65.650,11111111
23679,65.558,11111111
23680,65.050,11111111
23681,64.852,11111111
23682,65.444,11111111
23683,65.360,11111111
23684,65.349,11111111
23685,65.486,11111111
23686,65.089,11111111
23687,65.437,11111111
23688,65.598,11111111
23689,65.241,11111111
23690,64.909,11111111
23691,65.424,11111111
23692,64.923,11111111
23693,65.659,11111111
23694,65.019,11111111
23695,65.129,11111111
23696,65.505,11111111
23697,65.143,11111111
23698,65.283,11111111
23699,65.430,11111111
23700,65.043,11111111
23701,64.957,11111111
23702,65.171,11111111
23703,65.564,11111111
23704,65.137,11111111
23705,65.407,11111111
23706,65.242,11111111
23707,64.642,11111111
23708,65.070,11111111
23709,65.104,11111111
23710,65.257,11111111
23711,65.570,11111111
23712,65.532,11111111
23713,65.654,11111111
23714,65.483,11111111
23715,64.940,11111111
23716,64.925,11111111
23717,65.125,11111111
23718,65.369,11111111
23719,65.832,11111111
23720,65.700,11111111
23721,65.672,11111111
23722,65.058,11111111
23723,65.127,11111111
23724,65.373,11111111
23725,65.415,11111111
23726,64.938,11111111
23727,64.515,11111111
23728,65.245,11111111
23729,65.428,11111111
23730,65.420,11111111
23731,65.018,11111111
23732,64.918,11111111
23733,65.301,11111111
23734,64.981,11111111
23735,64.917,11111111
23736,66.050,11111111
23737,65.733,11111111
23738,65.254,11111111
23739,64.969,11111111
23740,65.051,11111111
23741,65.450,11111111
23742,65.348,11111111
23743,65.515,11111111
23744,65.485,11111111
23745,65.698,11111111
23746,65.432,11111111
23747,65.134,11111111
23748,65.376,11111111
23749,65.108,11111111
23750,65.009,11111111
23751,65.703,11111111
23752,65.429,11111111
23753,65.300,11111111
23754,65.096,11111111
23755,65.176,11111111
23756,65.175,11111111
23757,65.306,11111111
23758,65.363,11111111
23759,65.613,11111111
23760,65.428,11111111
23761,65.263,11111111
23762,64.835,11111111
23763,65.473,11111111
23764,65.181,11111111
23765,64.890,11111111
23766,65.010,11111111
23767,64.849,11111111
23768,65.415,11111111
23769,64.850,11111111
23770,64.805,11111111
23771,65.040,11111111
23772,65.220,11111111
23773,65.302,11111111
23774,65.059,11111111
23775,64.906,11111111
23776,65.429,11111111
23777,65.257,11111111
23778,65.381,11111111
23779,64.733,11111111
23780,64.700,11111111
23781,65.118,11111111
23782,65.133,11111111
23783,65.602,11111111
23784,65.273,11111111
23785,65.378,11111111
23786,65.489,11111111
23787,65.844,11111111
23788,65.863,11111111
23789,65.501,11111111
23790,65.642,11111111
23791,64.690,11111111
23792,65.113,11111111
23793,65.126,11111111
23794,65.764,11111111
23795,65.505,11111111
23796,65.562,11111111
23797,65.198,11111111
23798,65.193,11111111
23799,64.920,11111111
23800,65.507,11111111
23801,65.109,11111111
23802,64.835,11111111
23803,64.808,11111111
23804,64.509,11111111
23805,64.960,11111111
23806,65.795,11111111
23807,65.111,11111111
23808,64.853,11111111
23809,64.756,11111111
23810,64.893,11111111
23811,65.149,11111111
23812,65.519,11111111
23813,65.725,11111111
23814,65.479,11111111
23815,65.595,11111111
23816,65.378,11111111
23817,65.312,11111111
23818,65.511,11111111
23819,65.009,11111111
23820,65.212,11111111
23821,65.140,11111111
23822,65.316,11111111
23823,64.964,11111111
23824,65.413,11111111
23825,65.218,11111111
23826,64.732,11111111
23827,65.160,11111111
23828,64.666,11111111
23829,64.911,11111111
23830,65.872,11111111
23831,65.490,11111111
23832,64.866,11111111
23833,65.001,11111111
23834,65.075,11111111
23835,65.642,11111111
23836,65.119,11111111
23837,65.225,11111111
23838,65.346,11111111
23839,65.168,11111111
23840,65.401,11111111
23841,65.321,11111111
23842,65.083,11111111
23843,65.598,11111111
23844,65.177,11111111
23845,64.704,11111111
23846,65.311,11111111
23847,65.373,11111111
23848,65.755,11111111
23849,65.627,11111111
23850,65.131,11111111
23851,65.306,11111111
23852,65.387,11111111
23853,65.392,11111111
23854,65.168,11111111
23855,64.579,11111111
23856,65.050,11111111
23857,65.130,11111111
23858,65.617,11111111
23859,65.461,11111111
23860,64.915,11111111
23861,65.061,11111111
23862,64.941,11111111
23863,65.290,11111111
23864,65.391,11111111
23865,65.278,11111111
23866,65.102,11111111
23867,64.636,11111111
23868,64.884,11111111
23869,65.191,11111111
23870,65.041,11111111
23871,65.228,11111111
23872,65.103,11111111
23873,65.528,11111111
23874,65.486,11111111
23875,65.279,11111111
23876,65.341,11111111
23877,65.415,11111111
23878,65.473,11111111
23879,64.890,11111111
23880,64.841,11111111
23881,65.221,11111111
23882,65.233,11111111
