Timestamp,Current(uA)
57.9217447,0.0682316045
58.0310915,0.0690897116
58.140388,0.0684370667
58.2494047,0.0697242275
58.3588475,0.0684461312
58.4683566,0.0688661203
58.7026975,0.0685851204
58.7961559,0.0697030769
58.9055442,0.068295056
59.0242565,0.0691833782
59.1508681,0.0680624002
59.369588,0.0685881419
59.4942608,0.0687059806
59.5883075,0.0681137658
59.6973442,0.0995192788
59.807023,0.0683857012
60.0410113,0.0698118511
60.1506395,0.0685760559
60.2600794,0.0685307334
60.3534856,0.0683554861
60.4471579,0.0688479913
60.5721664,0.0696607759
60.7911837,0.0687784967
60.9158012,0.0685760559
61.0254966,0.0709751301
61.1345339,0.0685397979
61.2443659,0.0688630988
61.4755369,0.0681590884
61.6003937,0.0685941849
61.6938337,0.0685156258
61.8032676,0.0709781516
61.9126526,0.0682164969
62.0398346,0.0693435179
62.2392639,0.0884031655
62.3644764,0.0680170777
62.473935,0.0684461312
62.5675552,0.0705460766
62.6926487,0.0682980775
62.9265913,0.068276927
63.0238907,0.0677753573
63.1331658,0.0686999376
63.2426168,0.0691138836
63.3362586,0.0685851204
63.5712099,0.100368321
63.6648072,0.0682678625
63.7638283,0.0686515935
63.8579283,0.0695278297
63.9582555,0.0680472927
64.0510772,0.0692438083
64.2715707,0.0683826797
64.3963451,0.0684249807
64.5214524,0.0686213785
64.6305014,0.0700324209
64.7578808,0.0695882598
64.8517024,0.0579977703
65.0860172,0.0573783619
65.1951129,0.0571577921
65.2732743,0.0579947488
65.3827984,0.05707319
65.4922412,0.0569432654
65.7154477,0.0572635448
65.8087751,0.0580642434
65.9028141,0.0571094481
65.9962261,0.0571910287
66.1281967,0.0745465479
66.2236093,0.0589586085
66.4575876,0.0576170608
66.572784,0.0597653501
66.6680972,0.0571728997
66.7890829,0.0584902754
66.9001714,0.0572695878
67.122887,0.0572998028
67.232541,0.0582576196
67.3277576,0.05741462
67.4374453,0.0585869636
67.5308705,0.0576110177
67.6402792,0.0580098563
67.8581744,0.0574962006
67.9756143,0.0568556417
68.1002408,0.0575536092
68.2055861,0.0578738886
68.3166979,0.0570459965
68.560602,0.0586806302
68.6669618,0.0949870228
68.7707932,0.057774179
68.8644243,0.0572000932
68.9738708,0.0573723189
69.083158,0.0567921901
69.3121574,0.0590220601
69.4233948,0.0577409424
69.5639164,0.0580461143
69.6577071,0.0582304261
69.7667087,0.0574750501
69.9857419,0.0572605233
70.079406,0.0573330394
70.1888286,0.057432749
70.3189156,0.0627415316
70.4126224,0.062294349
70.5223133,0.0571366416
70.7410199,0.0574750501
70.8565024,0.057828566
70.9554407,0.0570943406
71.0663536,0.0575898672
71.1754094,0.0572907383
71.4099787,0.0576140392
71.5034955,0.0571880072
71.6016402,0.0565625558
71.6911146,0.0572635448
71.8164043,0.0576321683
71.9570932,0.0572333297
72.1876622,0.0575656952
72.2829525,0.0572786523
72.3921693,0.0571094481
72.5172767,0.0833874687
72.6106675,0.057426706
72.847852,0.0598741243
72.9412731,0.0569795234
73.0509503,0.0572454158
73.1445741,0.0568737708
73.2537312,0.0579584907
73.3537363,0.0573632544
73.5723947,0.0580974799
73.6628649,0.0593483826
73.7896497,0.0839917696
73.8993521,0.0570882975
73.9929809,0.0571517491
74.1962093,0.0571124696
74.2997326,0.057024846
74.4137785,0.0571245556
74.5077124,0.0575989317
74.6172039,0.0587017807
74.7419236,0.0577500069
74.9809607,0.0684098732
75.0917699,0.0682225399
75.1852687,0.0681409593
75.279283,0.0684159162
75.3727246,0.0685488624
75.4667932,0.0681802389
75.7026108,0.0683947657
75.7962857,0.0694673996
75.8897059,0.0683857012
75.9990508,0.0687482817
76.1242701,0.0685851204
76.330589,0.100918235
76.4420472,0.0686999376
76.5514863,0.0684884323
76.6451729,0.0691138836
76.7545611,0.0684249807
76.8636078,0.0687966257
77.0825886,0.0683524646
77.1890527,0.068295056
77.3003935,0.0686878516
77.4021688,0.0684189377
77.4960321,0.0684219592
77.591391,0.0685579269
77.8244589,0.0700596144
77.9338588,0.0570036954
78.0429281,0.057450878
78.1637059,0.057426706
78.2571056,0.0578799316
78.4449624,0.0572786523
78.5851923,0.0593604686
78.6713927,0.0573118888
78.7673386,0.0574055555
78.8609998,0.0592365869
78.9704375,0.0575596522
79.1999841,0.0574690071
79.3108925,0.0569885879
79.4203268,0.0575687167
79.5296276,0.0574115985
79.6388627,0.0581186304
79.8626799,0.0579373402
79.9562279,0.0569221148
80.0534876,0.0578799316
80.1796781,0.0806983301
80.3122087,0.0633367679
80.4016916,0.0573572114
80.6207355,0.0581669745
80.7304255,0.0568616847
80.8240453,0.0589858021
80.9335224,0.0572242652
81.042571,0.0576472758
81.1364816,0.0571457061
81.3707601,0.0574750501
81.4802442,0.0571034051
81.5892946,0.0589616301
81.6989528,0.0573300179
81.8247628,0.0577258349
82.0394096,0.0590009096
82.1611891,0.0570218245
82.2551491,0.0590643612
82.3505783,0.0572756308
82.4442492,0.0579675552
82.553472,0.0572544803
82.7775683,0.0605720917
82.87297,0.061143156
82.9905187,0.0573421039
83.1155823,0.0572182222
83.2092525,0.057024846
83.4392817,0.0567680181
83.5346847,0.057438792
83.6443724,0.0571608136
83.7536157,0.0571547706
83.8630768,0.05781648
83.9721474,0.0570822545
84.191067,0.0577379209
84.3161302,0.0572121792
84.4251164,0.0582787701
84.5458766,0.0573481469
84.6570065,0.05855977
84.8604822,0.0591519848
84.9696571,0.057085276
85.083526,0.0575143296
85.1947479,0.0572121792
85.2892277,0.0863424997
85.398911,0.0574055555
85.6172286,0.0575777812
85.7330298,0.0573330394
85.8439875,0.0580370498
85.9530495,0.0570701685
86.0627128,0.05741462
86.2968009,0.0572544803
86.4219298,0.0577711575
86.5157278,0.0575596522
86.6250405,0.0576925984
86.7340692,0.0569553514
86.8434612,0.0578889961
87.0780676,0.0571245556
87.1994951,0.0573934695
87.2928789,0.0577832435
87.3879067,0.0573572114
87.4818513,0.0571819642
87.7163406,0.0570278675
87.8099947,0.0852094357
87.9190334,0.0681470023
88.0284958,0.0699236467
88.153617,0.0683343356
88.2474424,0.0693012169
88.4813933,0.068600228
88.59107,0.0715190009
88.6846871,0.0683705936
88.794149,0.0693888405
88.903432,0.0685005183
89.1231994,0.0927601743
89.2343764,0.0698481091
89.3438355,0.0686787871
89.4531352,0.0692075503
89.5625654,0.0684823893
89.66139,0.0691863997
89.8821687,0.0679838411
89.994528,0.0684763463
90.1132611,0.068276927
90.2069994,0.068289013
90.3009797,0.0703103992
90.5350953,0.0683887227
90.6368885,0.071591517
90.747411,0.0687754752
90.8582197,0.0576593618
90.9696115,0.0574357705
91.0790499,0.0571003836
91.3162192,0.0570943406
91.4218867,0.0575928887
91.5481159,0.0571547706
91.6574554,0.0588256624
91.7514367,0.0575385016
91.9855564,0.0569916094
92.0948499,0.057438792
92.2025466,0.0575052651
92.3116863,0.0573481469
92.4213018,0.0571094481
92.5303867,0.0575566307
92.7452319,0.057049018
92.85636,0.0598136942
92.9655813,0.088406187
93.0903421,0.0571215341
93.1970445,0.0570580825
93.4452426,0.057396491
93.539141,0.0571003836
93.6482254,0.0578527381
93.7578689,0.0572363512
93.86712,0.0586111356
94.0970503,0.0571698782
94.2077277,0.061520844
94.3064617,0.0575082866
94.4159684,0.0598499522
94.5254083,0.057049018
94.6347035,0.0597260706
94.8749277,0.05815791
94.9845752,0.0570882975
95.0973471,0.0571487276
95.2095276,0.0574750501
95.3196156,0.0639743053
95.5584647,0.0904215302
95.6521162,0.0606748228
95.7459486,0.0578195015
95.8396171,0.058937458
95.9483162,0.0571366416
96.059727,0.0572605233
96.2624999,0.0575173511
96.3721236,0.0570067169
96.4961812,0.0570762115
96.5902464,0.0586957377
96.7009018,0.0572877168
96.911542,0.0569613944
97.0221681,0.0593000385
97.1312136,0.0573874264
97.2539252,0.0573088673
97.3645179,0.0571728997
97.4670628,0.0571124696
97.7000224,0.0571970717
97.7941236,0.0572091577
97.903426,0.0571577921
98.0280898,0.0582938777
98.1377433,0.0577560499
98.3532506,0.0569493084
98.4781926,0.0573844049
98.5722516,0.0592396084
98.681534,0.0570006739
98.7909731,0.057444835
98.9056603,0.0572423943
99.1476839,0.0571880072
99.2414938,0.0595296728
99.3351697,0.0572272867
99.4442668,0.058937458
99.5636362,0.0571608136
99.7723973,0.0572454158
99.8815814,0.0573209534
100.0066879,0.0571336201
100.1156889,0.0573300179
100.2253866,0.058194168
100.3499953,0.0597744146
100.5690194,0.0581488455
100.6936888,0.0702167326
100.787441,0.060034264
100.8969591,0.0573330394
101.0021504,0.057432749
101.2205309,0.0584872539
101.3299321,0.0576533188
101.4551951,0.0580098563
101.5488541,0.0572242652
101.6894497,0.0570339105
101.9078726,0.0640649504
102.0224709,0.0584751679
102.13175,0.0576110177
102.2225228,0.0574871361
102.3165501,0.0571910287
102.4206412,0.0571426846
102.6451817,0.0572272867
102.7411321,0.0573149103
102.850417,0.0580884154
102.9594665,0.0571457061
103.0719216,0.0602669198
103.1499835,0.0571064266
103.4081841,0.0593665116
103.5018377,0.0569281578
103.6242768,0.0592305439
103.7298502,0.0573813834
103.8392334,0.0601460596
104.0442088,0.0581730175
104.1695078,0.0573451254
104.2631629,0.0590250816
104.3566023,0.0575173511
104.4506732,0.0598076512
104.5599049,0.0573813834
104.7786052,0.0572907383
104.87211,0.0576502973
104.9726578,0.057402534
105.082208,0.0571124696
105.2089066,0.0574176415
105.4121442,0.0577651145
105.5211161,0.0573088673
105.6307687,0.0606989949
105.7401918,0.073096226
105.8494652,0.0604391455
105.9742188,0.0570006739
106.202534,0.0574297275
106.3132575,0.0572756308
106.4226519,0.057450878
106.5479476,0.0575415232
106.6442847,0.0577560499
106.8649929,0.0578738886
106.9739503,0.0572967813
107.0836166,0.0570762115
107.1926789,0.0573390824
107.2984073,0.057420663
107.4408131,0.0583210712
107.6596002,0.0587803398
107.7685588,0.0570762115
107.8644721,0.0582757486
107.9580976,0.0569462869
108.0672435,0.0578618026
108.301853,0.057396491
108.4121166,0.0586866732
108.5333608,0.0574962006
108.6283243,0.0586171786
108.7221283,0.0570882975
108.8158189,0.0587350172
109.0545537,0.057079233
109.1652145,0.0572575018
109.2898531,0.0573481469
109.3839261,0.057396491
109.4773077,0.0572605233
109.6963591,0.05741462
109.8056563,0.058176039
109.9150353,0.0573028243
110.0396826,0.0572212437
110.1490667,0.0573058458
110.383726,0.0590522752
110.5201154,0.0575596522
110.6306875,0.0599677909
110.7498531,0.0569100288
110.8438259,0.0597321136
110.9385623,0.057450878
111.1885077,0.057091319
111.282576,0.057438792
111.3916196,0.0569221148
111.5012696,0.0572998028
111.6105727,0.0573149103
111.8315472,0.0590794687
111.9492554,0.0571638351
112.0450253,0.0580823724
112.1384712,0.0577197919
112.2525941,0.0638443806
112.3546374,0.0570339105
112.5905107,0.0590915547
112.6999619,0.0571215341
112.8092471,0.0578315875
112.9186672,0.0575989317
113.0276994,0.0579524477
113.2427766,0.0580007918
113.36806,0.057036932
113.4944464,0.0688630988
113.5914328,0.0574236845
113.7025147,0.0577228134
113.9055863,0.0572756308
114.0149,0.0568344912
114.1085734,0.0573088673
114.2179763,0.0588014903
114.3275934,0.0569342008
114.4222873,0.0574810931
114.6386169,0.0578678456
114.7493629,0.102797611
114.8608546,0.0578980606
114.9719568,0.0573572114
115.0815929,0.0573783619
115.1906131,0.0575233941
115.4093517,0.0574538995
115.534652,0.0570701685
115.6283165,0.0578557596
115.721973,0.0573058458
115.8626787,0.0604572746
116.081424,0.0572152007
116.2062559,0.0571789427
116.3000729,0.057042975
116.4093748,0.0580914369
116.5188256,0.0570882975
116.7527791,0.0584238023
116.8624248,0.0685095828
116.9873086,0.0684189377
117.0811342,0.0686213785
117.1745574,0.068630443
117.2801663,0.0961623878
117.5011305,0.0685760559
117.5948021,0.068618357
117.688421,0.0685186473
117.797601,0.069727249
117.9228166,0.0733832689
118.0166227,0.073851602
118.2509491,0.0740600858
118.35997,0.0737095913
118.4540075,0.075697741
118.5786653,0.107689426
118.7038479,0.0735131935
118.953577,0.0765467836
119.0475979,0.0692528728
119.1568883,0.0684068517
119.2663259,0.0685579269
119.3756295,0.0684068517
119.5861731,0.0701563025
119.6977442,0.0683887227
119.8070359,0.0683101636
119.9164637,0.0683857012
120.0298817,0.071274259
120.1616565,0.0685549054
120.3660659,0.0713165601
120.4753533,0.068252755
120.5843988,0.0693193459
120.6937509,0.0685337549
120.8035059,0.0689114429
121.0221851,0.0691078406
121.1315154,0.0996915046
121.2531015,0.0698330016
121.3470782,0.068660658
121.4469745,0.0696456684
121.5582107,0.0683917442
121.785838,0.0724556671
121.8941684,0.11281994
122.0212733,0.0680775078
122.1307159,0.0683917442
122.2556039,0.0698420661
122.4852194,0.0688238193
122.612101,0.0686395075
122.7213829,0.0686395075
122.8112338,0.0701895391
122.9065411,0.0682920345
123.1177305,0.0680472927
123.2288097,0.0698148726
123.3380956,0.0686787871
123.4475303,0.0696456684
123.5721658,0.0687452601
123.6757792,0.0921981745
123.9117045,0.0680412497
124.0210005,0.0683494431
124.1263305,0.068672744
124.2513562,0.0692528728
124.3453909,0.0683675721
124.5485051,0.0699538618
124.6577162,0.0690474106
124.7670407,0.0683222496
124.8761647,0.0700354424
124.9857866,0.106308598
125.0952118,0.0681107443
125.2956355,0.0684733248
125.4068459,0.0706367217
125.5162055,0.0684431097
125.6259009,0.0708089474
125.7351387,0.0684128947
125.9696034,0.0681349163
126.0786153,0.0684944753
126.2038564,0.0685549054
126.2975361,0.0685549054
126.391324,0.0684642603
126.4849579,0.0685609484
126.7193424,0.0685337549
126.8284382,0.0943857435
126.9495948,0.113505821
127.0605179,0.113647832
127.1541836,0.130133158
127.3854859,0.219463925
127.5002945,0.215859271
127.5864153,0.219128538
127.697491,0.210846595
127.8083918,0.192629947
127.9195731,0.191895722
128.1698309,0.192064926
128.2632968,0.206311318
128.3712134,0.205628458
128.4825184,0.192267367
128.5916772,0.205700974
128.826332,0.226352954
128.9353444,0.205764426
129.0290185,0.19514686
129.133152,0.192361034
129.2425705,0.207411145
129.3518653,0.19205284
129.6018353,0.20645635
129.7126909,0.206435199
129.8067146,0.206111899
129.9003466,0.191058765
129.9941925,0.177761126
130.2127468,0.177020858
130.3222177,0.190421228
130.415835,0.177963567
130.5253088,0.244675355
130.6346077,0.191394152
130.7436542,0.190744529
130.9745677,0.191457604
131.0701607,0.177383438
131.1792042,0.190572303
131.2742014,0.193336979
131.3769316,0.212910283
131.5029426,0.17740761
131.7219341,0.177942416
131.8309877,0.178175072
131.9283623,0.177425739
132.0394518,0.177767169
132.1484603,0.177531492
132.3634422,0.177413653
132.4744097,0.203830663
132.5680569,0.205574071
132.6927827,0.198041461
132.8024125,0.192820302
132.9110875,0.191487819
133.1475151,0.177374374
133.2569621,0.177999825
133.3818711,0.191475733
133.4909746,0.177392503
133.6002868,0.203307943
133.818193,0.194748022
133.9272675,0.224189557
134.0525176,0.223195482
134.1615415,0.218965377
134.255626,0.239550884
134.3492879,0.223062536
134.5746745,0.385824916
134.6850086,0.364178861
134.7981998,0.421898653
134.9231224,0.399379383
135.0186726,0.4086131
135.2221064,0.351328404
135.331338,0.356993724
135.4401426,0.35007448
135.5338716,0.351240781
135.6607736,0.358057294
135.7702399,0.332694789
136.0198891,0.232504736
136.1292822,0.178462115
136.2389001,0.262133605
136.3481831,0.199860407
136.453574,0.20577349
136.689355,0.338030765
136.7986828,0.192400313
136.892429,0.252407383
136.9864756,0.202652276
137.0957022,0.192367077
137.3301972,0.208997435
137.4518036,0.181577286
137.5623868,0.204250652
137.6562006,0.259976251
137.7651883,0.179057351
137.8589291,0.2593508
138.0934607,0.19261484
138.2029253,0.335254003
138.3122023,0.343055526
138.4213295,0.351793716
138.5152982,0.352588372
138.718482,0.191823206
138.843309,0.19890259
138.9524412,0.252195878
139.046433,0.213227541
139.171469,0.19725587
139.2807456,0.283000112
139.5148217,0.179048287
139.6242813,0.34366587
139.7181938,0.341076441
139.8118622,0.343572203
139.9053529,0.346832406
140.1573798,0.367710999
140.2826789,0.386746475
140.3919376,0.219753989
140.4931169,0.203628222
140.5910138,0.212662519
140.7020773,0.190170443
140.9210947,0.189270035
141.0616067,0.211816498
141.1554152,0.190110013
141.2487818,0.191031572
141.3428013,0.190360798
141.5616266,0.21228181
141.6553353,0.267907699
141.7646213,0.189832035
141.8597832,0.189904551
141.9553432,0.189841099
142.0650205,0.206284124
142.2837655,0.189454347
142.4060965,0.203585921
142.5329507,0.205138974
142.6237775,0.204184179
142.7646974,0.190013325
142.9830631,0.292454398
143.0770368,0.334752433
143.1864968,0.215759561
143.2915437,0.207133167
143.3869164,0.208985349
143.4805748,0.20824508
143.7324995,0.189865271
143.8277824,0.208402199
143.9372149,0.203594986
144.0621315,0.213626379
144.1555856,0.226147492
144.2493577,0.204120727
144.4815566,0.203238448
144.5768859,0.221802569
