+2.49367750E-01
+2.37580863E-01
+2.44261409E-01
+2.44784129E-01
+2.56803672E-01
+2.58006230E-01
+2.45113473E-01
+2.50999363E-01
+3.08268950E-01
+3.22799363E-01
+2.85492853E-01
+2.85378036E-01
+3.00322395E-01
+3.15037119E-01
+3.09788767E-01
+3.21228181E-01
+3.37239131E-01
+3.41587075E-01
+3.39423678E-01
+3.58244627E-01
+3.58703896E-01
+3.42152097E-01
+3.32942552E-01
+3.08214563E-01
+3.06688704E-01
+3.46998589E-01
+3.90692559E-01
+3.99923254E-01
+3.50914458E-01
+3.24107674E-01
+3.49584997E-01
+3.77760522E-01
+3.72336922E-01
+3.63275431E-01
+3.52041479E-01
+3.40318044E-01
+3.23796460E-01
+3.32963703E-01
+3.61973163E-01
+3.69535988E-01
+3.50122824E-01
+3.54274371E-01
+3.71409320E-01
+3.72330879E-01
+3.63091120E-01
+3.63103206E-01
+3.71394213E-01
+3.66481247E-01
+3.56277628E-01
+3.91704763E-01
+4.30730509E-01
+4.05667133E-01
+3.70653944E-01
+3.50116781E-01
+3.73421642E-01
+4.02712102E-01
+3.90671409E-01
+3.77796780E-01
+3.92203311E-01
+3.83818637E-01
+3.61900647E-01
+3.57794423E-01
+3.59299132E-01
+3.71158535E-01
+3.69946912E-01
+3.56377338E-01
+3.57661477E-01
+3.72040815E-01
+3.65937376E-01
+3.62864507E-01
+3.47995685E-01
+3.49536652E-01
+3.49591040E-01
+3.52117017E-01
+3.43541988E-01
+3.40795441E-01
+3.52265071E-01
+3.53860425E-01
+3.60731325E-01
+3.60945852E-01
+3.56398488E-01
+3.59927605E-01
+3.46285514E-01
+3.48790341E-01
+3.46699460E-01
+4.09942561E-01
+4.44553890E-01
+4.08561734E-01
+3.45113171E-01
+3.48385459E-01
+3.48195105E-01
+3.42152097E-01
+3.42272957E-01
+3.44835192E-01
+3.40985796E-01
+3.20083031E-01
+3.18472569E-01
+3.32265735E-01
+3.33416928E-01
+3.33045283E-01
+3.19161472E-01
+3.25050384E-01
+3.35465508E-01
+3.44922816E-01
+3.28878629E-01
+3.26026330E-01
+3.34749412E-01
+3.36583465E-01
+3.29685371E-01
+3.20518128E-01
+3.31329069E-01
+3.41046226E-01
+3.16544850E-01
+3.08891380E-01
+3.44221827E-01
+3.42523742E-01
+3.15278840E-01
+3.20354966E-01
+3.22482105E-01
+3.34268993E-01
+3.27648877E-01
+3.25693964E-01
+3.47917126E-01
+3.86622593E-01
+4.17076332E-01
+4.48367028E-01
+4.29455434E-01
+4.22270298E-01
+4.16064129E-01
+3.58292971E-01
+3.38088174E-01
+3.62103088E-01
+3.54709467E-01
+3.48621137E-01
+3.43312354E-01
+3.35160336E-01
+3.51343512E-01
+3.67040225E-01
+3.66454054E-01
+3.72790148E-01
+3.74370394E-01
+3.74246513E-01
+3.67865096E-01
+3.81271509E-01
+4.02020178E-01
+3.80763897E-01
+3.49004868E-01
+2.99403857E-01
+2.60281423E-01
+2.60955218E-01
+2.99787588E-01
+3.47264481E-01
+3.46865643E-01
+3.59169207E-01
+3.70820127E-01
+3.61631733E-01
+3.63707506E-01
+3.66182118E-01
+3.52011264E-01
+3.44940945E-01
+3.47793245E-01
+3.62734582E-01
+3.60208605E-01
+3.63284496E-01
+3.91327075E-01
+3.86332529E-01
+3.78455468E-01
+3.65892054E-01
+3.57510402E-01
+3.64481011E-01
+3.63973399E-01
+3.68451268E-01
+3.53117135E-01
+3.67112742E-01
+3.84099637E-01
+3.49433921E-01
+3.36964174E-01
+3.43390913E-01
+3.34163240E-01
+3.36045637E-01
+3.21158686E-01
+3.21472923E-01
+3.19626784E-01
+3.26053523E-01
+3.36819142E-01
+3.26123018E-01
+3.24971825E-01
+3.39828560E-01
+3.41689806E-01
+3.26074674E-01
+3.23207266E-01
+3.42309215E-01
+3.36003336E-01
+3.20932074E-01
+3.31105478E-01
+3.15040141E-01
+2.89668571E-01
+3.05380392E-01
+2.81583027E-01
+2.27984566E-01
+2.04380577E-01
+2.04791501E-01
+2.00331761E-01
+2.47237590E-01
