0,-1.99768708E-08
0.1440563,1.19264033E-09
0.3178752,-2.71327619E-08
0.477906,-2.38529785E-08
0.6609407,-2.08714308E-09
0.8328459,2.1169503E-08
1.0044333,-3.96555713E-08
1.1857091,-3.33941666E-08
1.3433488,-3.39904909E-08
1.51543,-2.89217347E-08
1.7073892,7.15588291E-09
1.8809002,-1.78897359E-08
2.0525048,-2.08713572E-08
2.257954,-2.5045627E-08
2.4296806,-3.57794636E-08
2.6245102,-3.87611586E-09
2.7904221,-4.20408683E-08
2.9777461,-1.78898095E-09
3.157636,-4.14445441E-08
3.3672792,-1.87842223E-08
3.539168,-3.24996802E-08
3.7264288,-2.08714308E-09
3.8824541,0.00711708397
4.1014952,0.0069560687
4.2417385,0.0069245524
4.4291913,0.00691309193
4.6033602,0.006912157
4.776972,0.00690139018
4.9637061,0.00690190289
5.119928,0.00688507409
5.2935579,0.00689743934
5.4811228,0.00690099812
5.6370593,0.00691447925
5.8054887,0.00689891714
5.9947418,0.00688896462
6.1819211,0.00689481549
6.3508856,0.00691176493
6.5225706,0.0068930361
6.6945014,0.00689098528
6.8820135,0.00690350132
7.0382586,0.0069002743
7.225352,0.00688561696
7.3971847,0.006902114
7.5693547,0.00688483282
7.7408444,0.00690235528
7.8973619,0.00690196321
8.0532691,0.00688287248
8.2432003,0.00690811567
8.4166397,0.00687626763
8.585198,0.00689578059
8.7580512,0.0068889043
8.945552,0.00689207101
9.1177079,0.00689324722
9.3050398,0.00689496629
9.461303,0.00689391072
9.6334446,0.00689572027
9.8011135,0.00690072668
9.9872118,0.00689611234
10.1592644,0.00688618998
10.3510698,0.00690084732
10.5249603,0.00689161863
10.7124737,0.00690006318
10.8843416,0.00689321706
11.0652726,0.00689964095
11.22115,0.0068890551
11.393267,0.00688944717
11.5648164,0.00689279483
11.7366625,0.00687883115
11.9399829,0.00688778842
12.1054062,0.00689306626
12.2793945,0.00688947733
12.4602491,0.00689565995
12.6282869,0.00689164878
12.8256997,0.00688248041
13.0447439,0.00688389789
13.1804243,0.00688205818
13.3679367,0.00688199786
13.5309581,0.00689644409
13.6884359,0.00688827096
13.8713117,0.00689991239
14.0445525,0.00690129971
14.2173645,0.00688637094
14.4357319,0.00688018831
14.6246695,0.00688160579
14.7965383,0.00689783141
14.9993216,0.00689294563
15.1715614,0.00688597887
15.3865963,0.0068903821
15.5598844,0.0068905329
15.7314064,0.00690090764
15.9032781,0.00689762029
16.0753622,0.00688784873
16.2625369,0.00689502661
16.4273455,0.00689912825
16.5781424,0.00688703444
16.7516327,0.00689216149
16.9391877,0.0068945139
17.111091,0.00689529804
17.2672872,0.00688242009
17.4531844,0.00688407884
17.6390639,0.00689602186
17.8109494,0.0068965044
17.9789037,0.00689792188
18.1370718,0.00687837877
18.2859335,0.00688341534
18.4440155,0.00689182974
18.6475745,0.00689762029
18.8036468,0.00689020115
18.9912088,0.00688634078
19.1627199,0.0068821185
19.3973696,0.00688106293
19.5535465,0.00689626313
19.7407088,0.00689683616
19.9091867,0.0069014505
20.0825714,0.00688866303
20.2543271,0.00688935669
20.4427089,0.00687162312
20.6157516,0.00688223913
20.7938724,0.00688634078
20.9656651,0.00689927905
21.1375431,0.00690371244
21.3364602,0.00689080433
21.5423198,0.00689092497
21.7112018,0.00689795204
21.8613437,0.00688335502
22.0448277,0.00688793921
22.2181007,0.00688326454
22.3745008,0.00689324722
22.5618863,0.00689369961
22.7179311,0.0068951774
22.8895662,0.00689240276
23.0773429,0.00689662504
23.2373308,0.00689725838
23.411031,0.00688896462
23.6113047,0.00689182974
23.7827975,0.00688751698
23.9798825,0.00689020115
